"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Desmond Jennings  CF","5","0","0","0","0","0","5",".243",".333",".384",".717","16","9","-0.096","0.82","0.000","-0.096","-1.2","3","0",""
"Ben Zobrist  2B","5","1","0","0","0","1","5",".260",".348",".398",".746","19","13","0.013","0.61","0.048","-0.034","-0.3","1","1",""
"Matthew Joyce  LF","5","1","2","1","0","3","5",".273",".353",".428",".781","24","15","0.192","0.72","0.206","-0.014","1.3","2","0","2B"
"Evan Longoria  3B","4","2","1","1","0","1","5",".262",".336",".400",".736","12","8","-0.037","0.75","0.015","-0.052","0.5","0","0","HR,HBP"
"James Loney  1B","4","2","2","1","1","0","5",".287",".345",".383",".728","16","9","0.204","1.09","0.207","-0.003","1.8","5","0","2B,SB"
"Yunel Escobar  SS","4","0","1","2","0","1","4",".253",".327",".339",".666","10","7","0.031","1.20","0.100","-0.069","1.2","1","2","2B"
"Jose Molina  C","3","0","1","1","1","0","4",".199",".246",".205",".451","11","6","0.072","0.86","0.074","-0.003","0.4","13","1","SB"
"Jake Odorizzi  P","1","0","0","1","1","1","3",".000",".500",".000",".500","12","7","-0.047","1.65","0.024","-0.072","-0.3","0","0","SH"
"Jeff Beliveau  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Brandon Guyer  PH","1","0","0","0","0","0","1",".272",".321",".361",".681","2","2","-0.002","0.07","0.000","-0.002","-0.1","","",""
"Brad Boxberger  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Kirby Yates  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Kevin Kiermaier  RF","2","1","0","0","2","0","4",".311",".363",".563",".926","16","6","0.007","0.71","0.050","-0.043","-0.3","2","0",""
