"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"David Price, W (8-6)","8","5","2","2","1","10","0","3.51","29","120","78","44","8","26","10","7","3","0","73","","","0.207","0.89","1.8"
"Kyle Farnsworth","1","3","1","1","0","0","0","2.17","6","10","8","7","0","1","3","3","1","0","","0","0","0.016","1.10","-0.5"
