"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jeff Niemann","6","7","3","2","0","4","0","3.86","26","92","61","34","10","17","11","11","4","0","52","","","-0.012","1.43","-0.0"
"Joel Peralta, H (14)","1.1","0","0","0","0","3","0","3.80","4","17","15","5","4","6","0","1","0","0","","0","0","0.171","1.69","0.7"
"J.P. Howell, H (4)","0.2","0","0","0","0","1","0","7.94","3","12","7","2","0","5","1","0","0","0","","0","0","0.078","2.25","0.3"
"Kyle Farnsworth, BS (4)","1","1","1","1","1","1","0","1.99","5","18","12","5","2","5","2","1","0","0","","0","0","-0.302","3.61","-0.5"
"Brandon Gomes, L (0-1)","0","2","1","1","0","0","0","3.78","2","2","2","2","0","0","0","2","2","0","","0","0","-0.364","2.73","-1.6"
