"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Wade Davis, L (0-2)","6","5","2","2","3","4","0","4.38","27","103","57","36","8","13","9","10","6","0","55","","","0.071","1.25","1.2"
"Juan Cruz","0.2","1","2","2","1","0","0","7.36","4","21","14","10","1","3","1","2","1","0","","0","0","0.001","1.10","0.0"
"Jake McGee","0.1","1","0","0","2","0","0","6.75","4","15","5","3","0","2","0","2","1","0","","2","2","-0.140","1.29","-1.5"
"Adam Russell","1","0","0","0","0","0","0","2.70","3","9","6","3","1","2","3","0","0","0","","0","0","0.007","0.09","0.5"
