"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Adam Eaton  CF","4","1","2","2","0","1","5",".313",".400",".438",".838","21","12","0.066","1.26","0.142","-0.076","1.9","2","0","HBP"
"Marcus Semien  2B","4","0","1","0","1","2","5",".111",".200",".333",".533","26","16","0.077","1.46","0.174","-0.098","0.9","1","3","2B"
"Conor Gillaspie  3B","3","1","1","1","1","1","5",".333",".444",".500",".944","17","10","-0.065","1.48","0.053","-0.118","-0.4","1","2","SF"
"Jose Abreu  1B","4","0","0","1","0","2","5",".313",".400",".563",".963","23","14","-0.027","1.41","0.076","-0.103","-0.3","11","0","SF"
"Adam Dunn  DH","4","1","1","0","1","1","5",".188",".300",".563",".863","24","13","-0.010","1.10","0.056","-0.066","0.2","","",""
"Avisail Garcia  RF","4","0","0","1","0","1","4",".167",".167",".167",".333","19","12","-0.116","1.32","0.000","-0.116","-1.0","3","0",""
"Alejandro De Aza  LF","4","0","0","0","0","0","4",".267",".267",".867","1.133","14","12","-0.117","0.94","0.000","-0.117","-1.3","2","0","GDP"
"Alexei Ramirez  SS","3","1","1","0","1","0","4",".429",".529",".500","1.029","14","8","-0.037","0.75","0.022","-0.058","-0.1","1","5",""
"Tyler Flowers  C","4","1","3","0","0","0","4",".571",".571",".643","1.214","13","8","0.083","0.75","0.105","-0.022","0.8","3","0","2B"
"","","","","","","","","","","","","","","","","","","","","",""
"Erik Johnson  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jake Petricka  P","","","","","","","","","","","","","","","","","","","0","1",""
"Scott Downs  P","","","","","","","","","","","","","","","","","","","0","0",""
