"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Marco Scutaro  SS","4","0","0","0","0","2","4",".271",".339",".372",".711","19","14","-0.087","0.84","0.000","-0.087","-0.9","0","3",""
"Darnell McDonald  CF","4","0","0","0","0","1","4",".188",".264",".375",".639","19","11","-0.059","0.57","0.000","-0.059","-0.6","4","0",""
"Adrian Gonzalez  1B","3","0","1","0","1","1","4",".343",".404",".535",".940","14","9","-0.017","0.65","0.031","-0.047","0.2","9","1",""
"Dustin Pedroia  2B","3","0","1","0","1","0","4",".306",".397",".469",".867","16","9","0.016","0.76","0.051","-0.035","-0.1","1","1",""
"Jed Lowrie  3B","4","0","1","0","0","1","4",".265",".309",".391",".700","17","10","-0.103","0.98","0.018","-0.121","-1.1","0","4","GDP"
"Ryan Lavarnway  DH","2","0","0","0","2","1","4",".294",".429",".353",".782","26","12","-0.020","0.81","0.037","-0.057","0.1","","",""
"Carl Crawford  LF","4","0","1","0","0","0","4",".251",".287",".385",".672","15","11","-0.027","0.90","0.036","-0.063","-0.8","1","0",""
"Jarrod Saltalamacchia  C","3","0","0","0","0","1","3",".244",".304",".454",".758","9","7","-0.083","1.05","0.000","-0.083","-1.0","6","1",""
"Josh Reddick  RF","3","0","0","0","0","0","3",".293",".342",".489",".830","12","10","-0.074","0.89","0.000","-0.074","-0.8","3","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Erik Bedard  P","","","","","","","","","","","","","","","","","","","0","0",""
"Matt Albers  P","","","","","","","","","","","","","","","","","","","0","0",""
"Franklin Morales  P","","","","","","","","","","","","","","","","","","","0","0",""
