"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jacoby Ellsbury  CF","5","1","2","0","0","2","5",".219",".296",".425",".721","17","12","0.065","0.44","0.095","-0.030","0.2","6","0","2B,CS"
"Dustin Pedroia  2B","4","0","0","1","0","1","5",".282",".400",".410",".810","18","15","-0.040","0.55","0.015","-0.055","-0.9","1","2","SF"
"Adrian Gonzalez  1B","5","1","3","2","0","1","5",".282",".358",".412",".770","21","13","0.093","0.41","0.109","-0.016","1.8","6","0","2B"
"Kevin Youkilis  3B","3","1","1","0","2","1","5",".222",".402",".492",".895","27","14","0.020","0.31","0.026","-0.006","0.4","0","1",""
"David Ortiz  DH","3","1","1","1","1","0","4",".258",".383",".424",".807","24","12","0.112","0.66","0.125","-0.013","1.2","","",""
"Mike Cameron  RF","4","0","0","1","0","1","4",".136",".174",".136",".310","17","12","-0.019","0.55","0.015","-0.034","-1.4","2","0","GDP"
"Carl Crawford  LF","4","1","2","2","0","0","4",".171",".218",".244",".462","24","15","0.031","0.27","0.050","-0.019","1.7","2","0","HR"
"Jarrod Saltalamacchia  C","4","0","0","0","0","2","4",".186",".255",".233",".488","16","11","-0.025","0.25","0.000","-0.025","-0.8","7","0",""
"Marco Scutaro  SS","3","2","2","0","1","0","4",".213",".315",".255",".570","19","11","0.027","0.18","0.028","0.000","0.7","3","3",""
"","","","","","","","","","","","","","","","","","","","","",""
"John Lackey  P","","","","","","","","","","","","","","","","","","","0","0",""
"Dan Wheeler  P","","","","","","","","","","","","","","","","","","","0","0",""
