"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Bartolo Colon, W (6-6)","5","9","5","5","3","4","2","4.21","25","107","64","39","4","21","9","9","4","0","30","","","-0.162","0.96","-2.2"
"Sean Doolittle, H (1)","1","1","0","0","1","1","0","3.60","5","17","10","4","1","5","2","1","1","0","","0","0","0.079","2.49","0.6"
"Grant Balfour, H (3)","2","0","0","0","0","3","0","3.13","6","25","16","5","5","6","1","2","1","0","","0","0","0.121","0.76","1.1"
"Ryan Cook, S (1)","1","1","0","0","1","2","0","0.67","5","21","13","4","5","4","2","0","0","0","","0","0","0.048","2.23","0.6"
