"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Brandon McCarthy, L (0-3)","7","10","2","2","3","4","0","3.38","33","113","65","33","6","26","10","16","7","0","50","","","0.094","1.19","1.3"
"Brian Fuentes","1","4","3","3","0","1","0","5.40","7","23","14","10","0","4","1","5","1","0","","0","0","-0.205","0.66","-2.5"
"Pedro Figueroa","1","0","0","0","1","0","0","0.00","3","11","7","6","1","0","2","0","0","0","","0","0","0.003","0.07","0.5"
