"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brett Lawrie  3B","4","0","1","0","0","1","4",".289",".341",".426",".767","14","10","-0.033","0.53","0.013","-0.046","-0.5","0","1","2B"
"Colby Rasmus  CF","4","0","2","0","0","0","4",".261",".322",".489",".810","10","7","-0.019","0.46","0.015","-0.034","-0.5","2","0",""
"Jose Bautista  RF","3","0","1","0","1","1","4",".238",".360",".533",".892","24","15","0.010","0.56","0.040","-0.031","-0.1","0","0",""
"Edwin Encarnacion  1B","4","0","0","0","0","1","4",".282",".355",".573",".927","21","12","-0.065","0.65","0.000","-0.065","-0.9","8","0",""
"David Cooper  1B","0","0","0","0","0","0","0",".292",".333",".431",".764","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Yunel Escobar  SS","4","0","1","0","0","0","4",".248",".301",".327",".629","12","9","-0.024","0.55","0.019","-0.043","-0.5","0","2",""
"Rajai Davis  LF","4","0","2","0","0","1","4",".282",".343",".450",".793","13","9","-0.008","0.50","0.026","-0.034","0.0","6","0",""
"Kelly Johnson  2B","4","0","0","0","0","1","4",".249",".330",".379",".709","13","10","-0.073","0.48","0.000","-0.073","-1.3","0","1",""
"J.P. Arencibia  C","4","0","1","0","0","1","4",".225",".264",".399",".663","11","8","0.010","0.35","0.029","-0.019","-0.2","8","0",""
"Jesse Chavez  P","2","0","0","0","0","2","2",".000",".000",".000",".000","9","6","-0.037","0.79","0.000","-0.037","-0.5","0","1",""
"Mike McCoy  PH","0","0","0","0","1","0","1",".375",".444",".375",".819","6","2","0.002","0.06","0.002","0.000","0.1","","",""
"Robert Coello  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"David Pauley  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Francisco Cordero  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
