"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Austin Jackson  CF","3","0","2","1","0","0","3",".300",".377",".479",".856","12","7","0.087","1.08","0.109","-0.022","0.6","5","0","2B"
"Avisail Garcia  PR-CF","1","0","0","0","0","0","1",".319",".373",".319",".692","3","1","-0.094","2.05","0.000","-0.094","-0.9","1","0","GDP"
"Quintin Berry  LF","3","0","0","0","1","1","4",".258",".330",".354",".684","17","9","-0.002","1.01","0.071","-0.073","-0.1","3","0",""
"Miguel Cabrera  3B","2","0","0","0","0","1","2",".330",".393",".606",".999","7","6","-0.038","0.74","0.000","-0.038","-0.3","0","1",""
"Ramon Santiago  3B","1","0","0","0","0","0","2",".206",".283",".272",".555","11","6","-0.055","1.46","0.000","-0.055","-0.6","0","0","SH"
"Prince Fielder  DH","1","0","1","0","1","0","2",".313",".412",".528",".940","9","3","0.068","0.85","0.068","0.000","0.6","","",""
"Delmon Young  PH","2","0","0","0","0","2","2",".267",".296",".411",".707","8","6","-0.092","1.27","0.000","-0.092","-0.8","","",""
"Alex Avila  C","2","0","1","0","1","0","3",".243",".352",".384",".736","12","7","0.083","1.23","0.101","-0.018","0.8","3","1",""
"Bryan Holaday  C","1","0","0","0","0","1","1",".250",".250",".333",".583","4","4","-0.043","1.58","0.000","-0.043","-0.4","3","0",""
"Jhonny Peralta  SS","3","0","0","0","0","2","3",".239",".305",".384",".689","15","8","-0.178","1.60","0.000","-0.178","-1.8","2","0","GDP"
"Danny Worth  SS","1","0","0","0","0","0","1",".216",".330",".257",".586","3","1","-0.017","0.67","0.000","-0.017","-0.2","0","2",""
"Andy Dirks  RF","4","0","1","0","0","0","4",".322",".370",".487",".857","8","5","-0.094","1.18","0.018","-0.111","-0.7","3","0",""
"Omar Infante  2B","4","1","2","0","0","0","4",".274",".300",".419",".719","10","7","0.105","1.23","0.169","-0.065","0.5","1","3","2B,2·SB,GDP"
"Don Kelly  1B","2","0","0","0","1","1","3",".186",".276",".248",".523","14","8","-0.058","1.23","0.016","-0.074","-0.4","5","1",""
"","","","","","","","","","","","","","","","","","","","","",""
"Max Scherzer  P","","","","","","","","","","","","","","","","","","","0","0",""
"Drew Smyly  P","","","","","","","","","","","","","","","","","","","0","0",""
"Luis Marte  P","","","","","","","","","","","","","","","","","","","0","0",""
"Luke Putkonen  P","","","","","","","","","","","","","","","","","","","1","1",""
