"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Austin Jackson  CF","4","0","1","0","1","1","5",".318",".403",".504",".907","20","9","-0.084","1.11","0.037","-0.122","-0.7","4","0","2B"
"Andy Dirks  LF","2","1","0","0","1","0","4",".361",".418",".611","1.029","10","2","-0.032","1.04","0.033","-0.065","-0.8","1","0","HBP"
"Ramon Santiago  PH-2B","1","0","0","0","0","1","1",".154",".211",".212",".422","3","3","-0.038","1.47","0.000","-0.038","-0.2","0","0",""
"Miguel Cabrera  3B","5","1","3","0","0","0","5",".305",".353",".489",".842","23","15","0.053","1.02","0.118","-0.065","0.6","0","0","SB"
"Prince Fielder  1B","5","1","3","2","0","0","5",".278",".349",".421",".770","18","11","0.124","1.26","0.226","-0.102","2.1","3","0","2B,GDP"
"Delmon Young  DH","5","1","2","1","0","3","5",".236",".293",".321",".614","19","16","0.046","1.06","0.127","-0.081","0.7","","","2B"
"Ryan Raburn  2B-LF","5","1","2","0","0","0","5",".149",".214",".202",".416","17","11","0.001","1.19","0.112","-0.110","-0.9","2","0",""
"Brennan Boesch  RF","4","0","1","0","1","0","5",".232",".259",".348",".607","17","8","0.048","1.62","0.150","-0.101","0.1","2","0",""
"Jhonny Peralta  SS","2","0","0","1","3","0","5",".252",".331",".355",".686","28","11","0.042","1.50","0.151","-0.109","0.9","1","1",""
"Danny Worth  PR","0","0","0","0","0","0","0",".176",".300",".176",".476","","","0.000","0.00","0.000","0.000","0.0","","",""
"Gerald Laird  C","2","0","0","1","0","0","4",".281",".314",".438",".752","12","8","-0.088","1.56","0.005","-0.093","-1.0","11","0","SF,SH"
"Alex Avila  PH","1","0","0","0","0","0","1",".237",".308",".430",".738","3","3","-0.074","2.87","0.000","-0.074","-0.4","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"Drew Smyly  P","","","","","","","","","","","","","","","","","","","0","1",""
"Luke Putkonen  P","","","","","","","","","","","","","","","","","","","0","0",""
"Duane Below  P","","","","","","","","","","","","","","","","","","","0","0",""
"Octavio Dotel  P","","","","","","","","","","","","","","","","","","","0","0",""
