"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Quintin Berry  CF","4","0","1","0","0","2","4",".360",".429",".440",".869","15","10","-0.012","0.76","0.041","-0.053","-0.3","5","0",""
"Ryan Raburn  RF","4","0","0","0","0","3","4",".146",".209",".211",".420","21","15","-0.072","0.73","0.000","-0.072","-0.9","0","0",""
"Miguel Cabrera  3B","4","0","0","0","0","2","4",".306",".363",".492",".855","15","12","-0.062","0.62","0.000","-0.062","-0.9","1","0",""
"Prince Fielder  1B","4","1","1","0","0","0","4",".315",".377",".489",".866","14","9","-0.053","0.56","0.005","-0.058","-0.2","6","1","2B"
"Delmon Young  DH","4","1","1","1","0","1","4",".252",".301",".377",".678","14","10","0.076","0.44","0.104","-0.028","0.3","","","HR"
"Jhonny Peralta  SS","3","1","1","2","1","2","4",".243",".331",".365",".696","27","16","0.001","0.42","0.028","-0.027","1.6","1","2","HR"
"Andy Dirks  LF","4","0","0","0","0","1","4",".318",".367",".512",".879","8","8","-0.049","0.50","0.000","-0.049","-0.7","2","0",""
"Gerald Laird  C","3","1","2","1","0","0","3",".316",".341",".526",".868","14","9","0.050","0.53","0.074","-0.024","1.2","5","0","HR"
"Danny Worth  2B","3","0","1","0","0","1","3",".182",".308",".182",".490","11","8","-0.054","0.73","0.000","-0.054","-0.7","2","4",""
"","","","","","","","","","","","","","","","","","","","","",""
"Doug Fister  P","","","","","","","","","","","","","","","","","","","2","1",""
"Luis Marte  P","","","","","","","","","","","","","","","","","","","0","0",""
