"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Joe Kelly","6","5","2","2","3","4","0","3.75","24","103","57","32","7","18","7","10","5","0","55","","","-0.026","0.75","0.7"
"Burke Badenhop","0.2","0","0","0","0","0","0","2.63","2","6","4","2","0","2","1","1","1","0","","0","0","0.029","0.60","0.4"
"Tommy Layne, W (1-0)","1","0","0","0","0","0","0","1.35","3","11","8","5","0","3","1","2","1","0","","0","0","0.111","1.52","0.4"
"Edward Mujica, H (3)","0.1","0","0","0","1","0","0","4.60","2","9","5","2","1","2","0","1","0","0","","0","0","0.029","1.78","0.1"
"Koji Uehara, S (26)","1","1","0","0","0","0","0","1.29","4","20","16","9","4","3","2","2","0","0","","0","0","0.180","3.38","0.4"
