word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_semicolon,char_freq_leftparen,char_freq_rightbracket,char_freq_exclamation,char_freq_dollar,char_freq_hash,capital_run_length_average,capital_run_length_longest,capital_run_length_total,is_spam,rowid,char_freq_a,char_freq_b,char_freq_c,char_freq_d,char_freq_e,char_freq_f,char_freq_g,char_freq_h,char_freq_i,char_freq_j,char_freq_k,char_freq_l,char_freq_m,char_freq_n,char_freq_o,char_freq_p,char_freq_q,char_freq_r,char_freq_s,char_freq_t,char_freq_u,char_freq_v,char_freq_w,char_freq_x,char_freq_y,char_freq_z
0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,1.92,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.96,3.84,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.0,0.0,1.312,6,21,1,10,8.01505366204,1.49162256669,2.57688554394,4.13371046801,12.0162168045,2.36654021809,2.1462674737,6.57046262955,7.03625228977,0.0576983163835,0.699825991319,2.90964331478,1.85735046041,8.41896170682,11.0469556087,1.60831210783,0.0841173351598,5.7766410673,8.70934017702,8.49383051054,3.04787023928,0.836342363625,2.86615133488,0.178918117727,1.96407284641,0.0709503522549
0.0,0.0,0.25,0.0,0.38,0.25,0.25,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.044,0.0,0.663,0.0,0.0,1.243,11,184,1,11,8.5054158426,1.52800586568,2.5633159859,5.28138751521,10.7648951088,2.36197328763,1.74417879665,5.56432133012,8.49866929397,0.0765489658763,0.437346920526,3.84314601835,2.27730545306,7.02130642593,6.79351480162,1.03194142844,0.109814082102,6.38485551965,6.27884679569,11.5269818404,3.68087783851,1.14120050284,3.07782135997,0.248646776748,2.83428026738,0.0738188374461
0.0,0.69,0.34,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.34,0.0,1.39,2.09,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.786,0.0,0.0,3.728,61,261,1,12,7.86210240863,1.5581870989,2.70621535512,3.89712951063,11.9696029993,2.26100410645,2.01614762358,6.14551729222,7.33802111175,0.0999595563363,0.611392584599,3.95930592381,3.28953256961,6.09571575449,8.76857751863,1.97685733378,0.115729634231,6.32090039855,6.54000004886,9.13632913149,2.92787184396,1.12333911019,2.96234641117,0.209435474019,3.04536184546,0.0696320376179
0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.9,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083,7,25,1,13,5.53264705759,1.48880680525,2.71150719349,5.5031255977,12.493391887,2.64221508947,2.01807560916,5.88857942061,7.07209214762,0.110284115879,0.688220487052,3.96768090217,2.85860587925,6.70306789434,7.43739048672,1.73629337482,0.121266471219,5.8839936571,4.46798093498,9.56697134225,3.28832561295,1.08188322075,3.38222123857,0.174296567305,2.14179110176,0.0734843426307
0.0,0.0,1.42,0.0,0.71,0.35,0.0,0.35,0.0,0.71,0.0,0.35,0.0,0.0,0.0,5.35,0.0,0.0,3.21,0.0,2.85,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.357,0.0,0.0,1.971,24,205,1,14,11.0274788063,1.29314430185,3.08544005398,4.48009883913,10.5279858882,2.60525586708,2.26638663879,5.94350020563,8.15531211754,0.0923257898082,0.585783906574,4.06313410794,1.80394759053,6.97287876683,7.86547467622,1.4804408082,0.11146400716,6.01029615226,6.30936737485,9.079201232,2.3779536729,1.1821768597,3.17250062698,0.139054724752,2.30734403081,0.092225048803
0.0,0.42,0.42,0.0,1.27,0.0,0.42,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,1.7,0.42,1.27,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.572,0.063,0.0,5.659,55,249,1,15,9.69193822685,1.91592523254,3.06603977157,4.13716894525,9.85611870459,2.10188477301,2.89816704081,8.40130756687,7.5483268327,0.100967629526,0.692521905692,3.10838049475,2.59841844726,7.20691019607,7.99376339278,1.93123009659,0.114278124058,5.9070104802,6.75035161305,8.76420311588,3.02753315615,1.20621207428,4.12860746664,0.170808173472,2.14799366312,0.0878944035515
0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.0,0.0,4.652,31,107,1,16,8.17971376175,1.36422731269,2.70388173484,4.25317489888,12.008792054,2.15507883075,2.02486040492,5.93869013752,7.31283498647,0.100778560989,0.667424905387,4.60385279728,2.63047377872,6.52163847006,8.53518207156,1.87350859073,0.101208714586,6.15722454219,6.33215043157,10.4190413362,2.9506591954,1.19447103837,3.0160664088,0.16900951674,2.13190457956,0.069623407223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975,0.37,0.0,35.461,95,461,1,17,10.2945182581,2.01663193899,2.90393256546,4.22028195472,9.88676204953,2.3658026029,2.02401929159,6.27454834321,7.47404064582,0.103780228971,0.668275034397,3.92448274732,2.61002014701,8.16713921939,6.65383761081,1.82623534156,0.12010083228,5.98040706644,6.92170277856,8.38253962689,2.65660869273,0.355142261139,3.02348215957,0.201427857683,1.65908024696,0.0701861116415
0.0,0.0,0.55,0.0,1.11,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.18,0.0,0.37,0.37,3.15,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.455,0.0,0.0,1.32,4,70,1,18,8.56678939285,1.58391190835,2.69754150367,4.47438241355,12.9500714116,2.23810033758,2.01090609452,5.92159719235,5.90021943341,0.108355974077,0.707733413901,2.84640010216,3.49526607568,7.56526139809,6.88841880326,1.9445868899,0.0849965571639,5.54792915002,5.61905208045,9.68645940835,2.4544605967,1.02283326047,2.95075684063,0.1769346613,2.31804949435,0.0505378912019
0.0,0.63,0.0,0.0,1.59,0.31,0.0,0.0,0.31,0.0,0.0,0.63,0.0,0.0,1.27,0.63,0.31,3.18,2.22,0.0,1.91,0.0,0.31,0.63,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.055,0.496,0.0,3.509,91,186,1,19,7.15751425047,1.82626350606,2.65084471201,4.52287761832,15.544432117,2.35739993383,1.98529432412,6.1352528635,6.21005002463,0.109173408799,0.818285508864,4.79032551831,2.63294539701,6.48896812691,5.70110104163,1.77132923349,0.0977343180247,6.133122152,3.66165741094,9.22236438994,2.56321137397,1.11161756976,3.1670183514,0.175220052199,2.46794739078,0.0891826265831
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729,0.0,0.729,0.0,0.0,3.833,9,23,1,20,8.02929839322,1.35451680071,2.79533051041,4.74124978508,12.3335263844,2.69818708261,1.87063153126,6.20312777213,7.77728371102,0.100615116198,0.802911877279,3.97154447416,2.38151458389,6.98359170289,9.23613393323,2.00626900699,0.0730884231412,5.47501050921,5.82515940033,8.84299721123,3.45477020185,1.22124270508,2.46621443376,0.165598447286,2.00877086503,0.0697640326233
0.05,0.07,0.1,0.0,0.76,0.05,0.15,0.02,0.55,0.0,0.1,0.47,0.02,0.0,0.0,0.0,0.02,0.13,2.09,0.1,1.57,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.101,0.016,0.25,0.046,0.059,2.569,66,2259,1,21,9.31108482801,1.20696079747,2.80298011343,4.16755005133,11.4535861316,2.24183657002,1.85684857048,6.03417997161,8.16860134833,0.11578582549,0.52332580442,4.51407688706,2.69982849121,6.64609401234,7.43043986503,1.382560984,0.108334861362,8.3261213422,6.25615819184,8.10824206104,2.91345381344,1.11994448011,2.69311347846,0.129410431026,1.83134233147,0.0614363178605
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.404,0.0,0.809,0.0,0.0,4.857,12,34,1,22,9.14127989192,1.30332167709,2.71829388179,5.14923482026,9.34622882496,2.432869809,2.09862680989,5.02008626627,7.59730135777,0.0957416684357,0.830599930691,3.46872231842,3.0628475276,9.28901116608,7.22503997142,2.06128363247,0.120100982455,5.92256699874,7.31700954079,9.06118576235,3.10287625618,1.17660153073,3.01040974319,0.175137918519,2.09258552434,0.0745870167054
0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,1.16,0.0,1.16,1.16,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.667,0.0,0.0,1.131,5,69,1,23,8.17310647216,1.63218072706,2.62859027836,4.21373373008,11.3329839832,2.28225027955,1.54130859909,6.02150375605,7.0759232779,0.100678262377,0.557390613173,4.86994621159,2.87003278,7.26798226802,9.36457312559,1.98701526372,0.125083766759,5.60086263026,6.77897851749,11.1607749182,3.0337974531,1.33784295595,2.63745306549,0.169004016042,1.86721722773,0.0733178429794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.196,0.0,0.392,0.196,0.0,5.466,22,82,1,24,8.48245542972,1.62232838938,2.49488859961,5.43227307649,16.2580196026,2.54250186403,2.18676250096,5.30224427776,7.43888658628,0.0909287573844,0.718966952171,3.92558457311,2.29660704065,6.55773644932,7.69098231574,1.81460537648,0.139631390413,7.55549953275,6.38040432543,9.20157784274,3.15182036525,0.976753504488,2.8951368109,0.177329967311,2.13437144654,0.0574697705386
0.05,0.07,0.1,0.0,0.76,0.05,0.15,0.02,0.55,0.0,0.1,0.47,0.02,0.0,0.0,0.0,0.02,0.13,2.09,0.1,1.57,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.101,0.016,0.25,0.046,0.059,2.565,66,2258,1,25,8.46639058084,1.92565053768,2.61909381949,4.09105943658,11.9920016961,1.94037715506,2.0022439695,7.22374515145,7.40449255454,0.0899432266097,0.741694313326,4.3686804624,2.63023750865,7.38230162459,7.33662120165,1.8766304232,0.133245508151,5.79893521066,4.57015145023,9.14063041878,3.83393631092,1.17176012293,2.83266610244,0.157496639989,2.03991446633,0.0626814981377
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.196,0.0,0.392,0.196,0.0,5.466,22,82,1,26,7.93935394308,1.4333888271,2.45797138973,4.69595740874,13.2763399303,2.69121240196,1.85868315779,6.54794024865,6.43313493229,0.0789659195858,0.663442413037,4.68117417985,2.61804850197,7.24589594452,8.47501513592,1.84382464611,0.103507233726,5.27129543257,6.91799224482,8.32771311194,3.3670465019,1.33641768009,2.83332675192,0.132510139338,3.12712957295,0.0609334009869
0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.0,0.0,2.611,12,47,1,27,7.17304911472,1.60377419154,2.77557472105,4.82628771785,13.043405854,2.51515400644,2.3411807807,5.50829854446,5.7591618689,0.0939996810188,0.734707913594,4.85494621829,2.88572935707,6.55712455969,8.10434054755,1.64007475855,0.105990134149,4.22063535202,7.66121469493,9.15639842673,2.83831226722,1.20402985253,2.86285578654,0.207552703301,1.90430849939,0.088859895297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,0.352,0.0,0.0,4.0,11,36,1,28,6.63822911967,1.31996043917,4.20405862078,4.65580829299,16.8260177777,2.2969358575,2.0773791198,6.59072069653,7.22070164488,0.0988747905272,0.706807402697,3.5687000418,1.93203117124,7.11250750178,8.58075803567,1.56585793391,0.089450402684,6.12880729179,6.64152631623,9.12383730952,3.86272154117,1.24256546777,2.54083266606,0.171002230823,2.36359626001,0.0479206001283
0.0,0.0,0.0,0.0,0.65,0.0,0.65,0.0,0.0,0.0,0.65,0.65,0.0,0.0,0.0,0.65,1.3,0.0,1.3,5.22,1.3,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.0,0.091,0.0,0.0,2.687,66,129,1,29,9.46070631798,1.4447800945,2.86550730393,5.15053399294,14.5956580014,2.61790923732,2.85333440989,5.85091701079,7.22758464935,0.100879246867,0.564209872554,4.11745238435,1.61642435998,6.18395979492,8.5462916265,1.55864765464,0.110438353214,5.32361571129,7.34940076299,9.73594472564,2.77714054432,1.17558980157,2.99850414852,0.175744782923,2.52099224732,0.0647684401552
