"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ketel Marte  SS","4","1","2","0","1","1","5",".289",".359",".393",".752","18","11","0.053","0.32","0.075","-0.022","0.9","1","1","3B"
"Kyle Seager  3B","3","2","1","2","1","0","4",".276",".335",".466",".801","20","11","0.130","0.35","0.130","0.000","1.6","0","0","HR"
"Shawn O'Malley  3B","0","0","0","0","1","0","1",".345",".500",".483",".983","4","0","0.000","0.00","0.000","0.000","0.4","1","0",""
"Nelson Cruz  DH","4","1","2","0","0","0","4",".311",".381",".585",".966","12","9","0.015","0.37","0.031","-0.016","0.4","","",""
"John Hicks  PH","1","0","0","0","0","0","1",".037",".071",".037",".108","5","3","0.000","0.00","0.000","0.000","-0.9","","",""
"Robinson Cano  2B","4","2","2","4","0","0","4",".282",".333",".444",".776","15","9","0.187","0.35","0.188","-0.001","2.0","0","1","2·HR,GDP"
"James Jones  CF","1","0","0","0","0","0","1",".130",".200",".174",".374","5","3","0.000","0.00","0.000","0.000","-0.2","2","0",""
"Franklin Gutierrez  LF","4","1","1","0","0","2","4",".313",".366",".687","1.053","26","18","0.003","0.13","0.012","-0.009","0.3","0","0","2B"
"Stefen Romero  LF","0","0","0","0","1","0","1",".190",".292",".381",".673","6","2","0.000","0.00","0.000","0.000","0.3","1","0",""
"Seth Smith  RF","3","1","1","0","1","0","5",".248",".325",".445",".770","18","9","-0.005","0.18","0.012","-0.017","0.7","1","0","HBP"
"Jesus Montero  1B","5","2","2","3","0","0","5",".228",".257",".426",".683","12","8","-0.007","0.15","0.007","-0.014","0.8","6","0","HR,GDP"
"Brad Miller  CF-2B","5","1","2","2","0","2","5",".254",".326",".398",".724","17","13","0.031","0.09","0.031","0.000","1.2","2","1","HR"
"Jesus Sucre  C","4","0","0","0","0","1","4",".140",".181",".220",".401","12","8","-0.019","0.17","0.000","-0.019","-0.9","12","1",""
"","","","","","","","","","","","","","","","","","","","","",""
"Hisashi Iwakuma  P","","","","","","","","","","","","","","","","","","","1","2",""
"Tony Zych  P","","","","","","","","","","","","","","","","","","","0","0",""
"J.C. Ramirez  P","","","","","","","","","","","","","","","","","","","0","0",""
