"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ketel Marte  SS","4","0","0","0","0","3","4",".277",".342",".366",".708","19","12","-0.077","0.73","0.000","-0.077","-0.9","1","0",""
"Kyle Seager  3B","4","0","1","0","0","1","4",".262",".316",".441",".757","14","10","0.012","0.59","0.043","-0.032","-0.2","0","9",""
"Nelson Cruz  RF","3","0","1","0","1","0","4",".314",".384",".596",".980","16","8","0.082","0.68","0.092","-0.010","0.8","5","0",""
"Rob Rasmussen  P-P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Robinson Cano  2B","4","0","1","0","0","1","4",".283",".330",".431",".761","25","14","0.038","1.03","0.086","-0.048","0.0","5","2",""
"Franklin Gutierrez  LF","4","1","1","0","0","1","4",".303",".348",".623",".971","19","12","-0.217","0.75","0.001","-0.217","-1.8","0","0","GDP"
"Mark Trumbo  1B-RF","4","2","2","3","0","1","4",".252",".300",".451",".751","15","11","0.024","0.87","0.110","-0.086","1.8","5","0","2·HR"
"Jesus Montero  DH-1B","4","0","0","0","0","1","4",".200",".231",".347",".577","11","9","-0.025","0.49","0.016","-0.041","-0.2","1","0",""
"Brad Miller  CF","4","0","2","0","0","0","4",".246",".323",".388",".711","12","9","0.057","0.89","0.083","-0.026","0.5","2","0","SB"
"Jesus Sucre  C","3","0","0","0","0","1","3",".111",".135",".181",".316","15","9","-0.119","1.25","0.000","-0.119","-1.4","5","0","GDP"
"","","","","","","","","","","","","","","","","","","","","",""
"Vidal Nuno  P","","","","","","","","","","","","","","","","","","","0","0",""
