"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Scott Podsednik  CF","4","0","0","0","0","1","4",".370",".375",".500",".875","13","10","-0.108","1.02","0.000","-0.108","-0.9","4","0",""
"Dustin Pedroia  2B","4","0","0","0","0","1","4",".273",".332",".411",".743","13","8","-0.111","1.05","0.000","-0.111","-0.9","1","1",""
"Kevin Youkilis  1B","3","0","0","0","0","0","4",".219",".303",".352",".655","17","10","-0.056","0.79","0.012","-0.068","-0.4","2","1","HBP"
"Ryan Sweeney  RF","0","0","0","0","0","0","0",".308",".347",".428",".775","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Will Middlebrooks  3B","4","1","1","0","0","1","4",".300",".339",".508",".847","14","9","-0.018","0.86","0.042","-0.060","-0.3","1","0",""
"Adrian Gonzalez  RF-1B","3","0","0","0","1","0","4",".260",".313",".411",".723","13","6","-0.033","1.13","0.048","-0.081","-0.3","2","0",""
"Kelly Shoppach  C","4","1","2","1","0","0","4",".280",".372",".533",".905","17","10","0.196","1.08","0.253","-0.056","0.8","13","0","2·2B"
"Mike Aviles  SS","4","0","1","1","0","0","4",".259",".279",".417",".696","16","11","0.028","1.13","0.131","-0.103","0.2","0","4","GDP"
"Darnell McDonald  LF","4","0","2","0","0","0","4",".200",".296",".371",".668","13","9","0.064","0.88","0.089","-0.025","0.7","3","0",""
"Clay Buchholz  P","2","0","0","0","0","1","3",".000",".000",".000",".000","10","7","-0.078","1.39","0.000","-0.078","-0.9","1","0","SH"
"Vicente Padilla  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"David Ortiz  PH","1","0","0","0","0","1","1",".301",".383",".572",".955","5","4","-0.031","1.22","0.000","-0.031","-0.4","","",""
"Alfredo Aceves  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
