"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ichiro Suzuki  RF","4","0","0","0","0","0","4",".306",".367",".375",".742","17","11","-0.093","0.90","0.000","-0.093","-0.7","2","0",""
"Chone Figgins  2B","3","1","0","0","1","2","4",".186",".338",".254",".592","19","10","0.022","1.65","0.117","-0.095","0.1","2","3",""
"Franklin Gutierrez  CF","4","1","1","1","0","3","4",".382",".427",".544",".971","24","15","-0.006","1.27","0.131","-0.137","0.3","1","0","HR"
"Jose Lopez  3B","4","1","2","1","0","1","4",".250",".276",".319",".596","9","6","0.226","1.49","0.261","-0.035","0.9","0","5","2B,SB"
"Ken Griffey  DH","3","0","0","0","1","0","4",".222",".286",".244",".530","20","11","-0.081","1.85","0.011","-0.093","-0.6","","",""
"Jack Wilson  PR","0","1","0","0","0","0","0",".280",".315",".380",".695","","","0.000","0.00","0.000","0.000","0.0","","",""
"Casey Kotchman  1B","3","0","1","2","1","0","4",".263",".338",".509",".847","19","9","0.433","2.04","0.462","-0.029","1.8","12","1","2B,IW"
"Eric Byrnes  LF","4","0","0","0","0","0","4",".125",".276",".208",".484","11","7","-0.139","1.27","0.000","-0.139","-1.2","1","0",""
"Rob Johnson  C","3","0","0","0","0","0","3",".185",".333",".333",".667","8","6","-0.102","1.34","0.000","-0.102","-0.6","5","1",""
"Matt Tuiasosopo  SS","3","0","0","0","0","0","3",".211",".211",".211",".421","9","5","-0.073","0.97","0.000","-0.073","-0.4","2","3",""
"","","","","","","","","","","","","","","","","","","","","",""
"Doug Fister  P","","","","","","","","","","","","","","","","","","","1","1",""
"David Aardsma  P","","","","","","","","","","","","","","","","","","","0","0",""
