"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ichiro Suzuki  RF","4","1","2","0","0","2","4",".311",".361",".394",".755","13","10","0.011","0.81","0.083","-0.072","0.1","3","0","2B,CS"
"Chone Figgins  2B","4","1","1","0","0","1","4",".247",".333",".289",".623","19","11","-0.047","1.41","0.055","-0.102","-0.3","2","3",""
"Franklin Gutierrez  CF","3","0","0","1","0","0","4",".249",".308",".365",".673","11","7","-0.038","1.16","0.022","-0.059","-0.3","1","0","SF"
"Russell Branyan  DH","4","1","2","2","0","2","4",".238",".324",".482",".806","18","10","0.184","0.76","0.219","-0.035","2.1","","","HR"
"Jose Lopez  3B","4","0","1","0","0","0","4",".241",".272",".333",".605","13","9","-0.131","1.03","0.006","-0.137","-1.1","2","0","GDP"
"Casey Kotchman  1B","4","0","1","0","0","0","4",".224",".292",".357",".649","18","14","-0.037","0.60","0.013","-0.050","-0.4","7","0",""
"Adam Moore  C","3","0","0","0","0","2","4",".196",".233",".290",".523","11","9","-0.011","0.53","0.021","-0.032","-0.2","5","0","HBP"
"Ryan Langerhans  LF","3","0","0","0","0","1","3",".190",".352",".321",".674","13","9","-0.082","1.32","0.010","-0.092","-0.4","6","0",""
"Chris Woodward  SS","3","0","0","0","0","2","3",".100",".182",".200",".382","9","8","-0.070","0.96","0.000","-0.070","-0.6","1","1",""
"","","","","","","","","","","","","","","","","","","","","",""
"Doug Fister  P","","","","","","","","","","","","","","","","","","","0","0",""
"Garrett Olson  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jamey Wright  P","","","","","","","","","","","","","","","","","","","0","2",""
