"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Ichiro Suzuki  RF","3","1","1","0","1","0","4",".339",".396",".440",".835","17","8","-0.001","0.88","0.053","-0.054","0.0","5","1","SB"
"Chone Figgins  2B","4","1","2","0","0","1","4",".235",".337",".281",".617","18","11","0.122","1.35","0.180","-0.057","1.1","1","1","3·SB"
"Franklin Gutierrez  CF","3","0","0","1","0","0","4",".272",".346",".400",".746","16","8","-0.127","1.18","0.007","-0.134","-1.1","2","0","SF"
"Jose Lopez  3B","4","1","1","0","0","1","4",".241",".267",".324",".591","12","9","0.031","0.89","0.076","-0.045","0.4","1","3","2B"
"Mike Sweeney  1B","4","0","2","1","0","0","4",".263",".327",".475",".802","15","10","0.105","1.10","0.149","-0.043","1.3","10","1",""
"Milton Bradley  LF","3","0","0","1","0","1","4",".203",".293",".341",".634","19","12","-0.078","0.96","0.000","-0.078","-1.1","2","0","SF"
"Jack Wilson  SS","3","0","1","0","0","0","3",".264",".283",".356",".639","11","8","-0.055","0.75","0.000","-0.055","-0.6","0","2",""
"Chad Cordero  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Garrett Olson  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"David Aardsma  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Michael Saunders  PH","1","0","0","0","0","1","1",".208",".269",".406",".675","4","4","-0.002","0.06","0.000","-0.002","-0.2","","",""
"Rob Johnson  C","4","0","0","0","0","0","4",".195",".301",".301",".602","11","9","-0.064","0.62","0.000","-0.064","-0.7","3","1",""
"Ryan Rowland-Smith  P","2","0","0","0","0","2","2",".000",".000",".000",".000","10","7","-0.028","0.56","0.000","-0.028","-0.3","0","1",""
"Josh Wilson  SS","1","0","0","0","0","0","1",".287",".339",".378",".717","3","2","-0.022","0.90","0.000","-0.022","-0.2","0","1",""
