"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nick Markakis  RF","4","1","1","1","0","0","5",".284",".337",".376",".713","28","18","0.089","2.08","0.150","-0.060","0.3","4","0","SF"
"Manny Machado  3B","5","0","1","0","0","0","5",".295",".324",".450",".774","19","12","-0.145","1.93","0.056","-0.202","-0.4","0","3",""
"Adam Jones  CF","4","0","0","0","0","0","4",".302",".329",".514",".844","10","6","-0.168","1.16","0.000","-0.168","-1.5","0","0","GDP"
"Chris Davis  1B","4","1","1","1","0","1","4",".300",".375",".679","1.054","18","10","0.231","0.68","0.274","-0.043","0.6","8","0","HR"
"J.J. Hardy  SS","4","1","1","0","0","0","4",".252",".296",".436",".732","15","9","-0.009","0.88","0.058","-0.066","0.2","0","1","2B"
"Matt Wieters  C","3","1","1","1","1","0","4",".236",".295",".417",".712","12","6","0.075","1.29","0.163","-0.088","1.0","10","0","HR"
"Steve Pearce  LF","3","1","1","0","0","1","3",".261",".333",".402",".736","12","8","-0.012","0.85","0.015","-0.027","-0.3","0","0",""
"Brian Matusz  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Tommy Hunter  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Troy Patton  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Henry Urrutia  PH","1","0","1","0","0","0","1",".298",".298",".340",".638","6","5","0.080","2.01","0.080","0.000","0.2","","",""
"Alexi Casilla  PR","0","1","0","0","0","0","0",".216",".257",".309",".566","","","0.056","3.80","0.056","0.000","0.2","","","SB"
"Darren O'Day  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Brian Roberts  2B","3","0","2","2","1","0","4",".246",".291",".368",".660","16","10","0.256","1.85","0.269","-0.014","1.8","1","2","2B"
"Scott Feldman  P","2","0","0","0","0","1","2",".167",".167",".306",".472","8","5","-0.066","1.34","0.000","-0.066","-0.8","0","0",""
"Nate McLouth  LF","2","0","1","0","0","0","2",".284",".352",".418",".769","3","3","0.170","3.27","0.179","-0.010","0.5","1","0",""
