"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nick Markakis  RF","5","1","1","0","0","0","5",".282",".336",".377",".713","18","13","-0.087","0.66","0.002","-0.088","-0.7","3","0",""
"Manny Machado  3B","4","2","2","1","1","0","5",".297",".327",".454",".781","16","9","0.188","1.01","0.189","-0.002","1.6","0","1",""
"Adam Jones  CF","5","2","3","0","0","1","5",".301",".329",".513",".842","15","11","0.181","1.35","0.260","-0.079","1.3","1","0","GDP"
"Chris Davis  1B","4","2","1","3","1","2","5",".302",".375",".676","1.052","18","12","0.193","1.31","0.276","-0.084","1.4","7","0","HR"
"Matt Wieters  C","5","1","1","1","0","1","5",".234",".294",".414",".708","17","13","-0.052","0.45","0.017","-0.069","-0.2","9","4","2B"
"J.J. Hardy  SS","5","1","2","3","0","2","5",".252",".294",".426",".719","20","17","0.088","0.40","0.130","-0.042","1.8","3","2","HR"
"Steve Pearce  LF","3","1","1","0","0","1","3",".258",".333",".404",".738","11","7","0.033","0.37","0.045","-0.012","0.4","1","0","2B"
"Nate McLouth  LF","1","0","1","0","1","0","2",".284",".352",".421",".773","9","4","0.013","0.12","0.013","0.000","0.8","2","0","SB"
"Brian Roberts  2B","3","0","1","1","0","0","4",".240",".281",".346",".627","13","11","-0.002","0.92","0.054","-0.055","0.4","0","0","SF"
"Troy Patton  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Darren O'Day  P","1","0","0","0","0","1","1",".000",".000",".000",".000","4","3","0.000","0.00","0.000","0.000","-0.4","0","0",""
"Miguel Gonzalez  P","1","0","0","0","0","0","2",".000",".000",".000",".000","10","6","0.004","0.78","0.018","-0.013","0.3","0","0","SH"
"Henry Urrutia  PH","1","0","0","0","0","0","1",".273",".273",".318",".591","2","2","-0.025","1.07","0.000","-0.025","-0.1","","",""
"Francisco Rodriguez  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Ryan Flaherty  PH-2B","1","0","0","0","0","1","1",".219",".275",".365",".640","6","3","-0.004","0.14","0.000","-0.004","-0.3","1","0",""
