"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nate McLouth  LF","1","0","0","0","2","0","4",".293",".373",".424",".798","25","12","0.042","1.12","0.078","-0.036","0.3","2","0","HBP"
"Manny Machado  3B","4","0","1","1","0","0","4",".319",".354",".490",".844","9","7","0.013","1.58","0.126","-0.113","0.3","0","2",""
"Nick Markakis  RF","4","0","0","0","0","0","4",".295",".345",".430",".775","11","9","-0.184","1.60","0.000","-0.184","-1.3","2","0","GDP"
"Adam Jones  CF","4","0","0","0","0","1","4",".300",".326",".498",".824","13","9","-0.107","1.08","0.000","-0.107","-0.7","5","0",""
"Chris Davis  1B","4","0","0","0","0","2","4",".350",".429",".719","1.147","17","12","-0.090","0.90","0.000","-0.090","-0.6","11","0",""
"Matt Wieters  C","3","0","0","0","0","0","3",".234",".293",".423",".716","8","5","-0.038","0.51","0.000","-0.038","-0.3","4","0",""
"J.J. Hardy  SS","3","0","0","0","0","1","3",".263",".300",".479",".779","9","7","-0.060","0.79","0.000","-0.060","-0.5","0","4",""
"Chris Dickerson  DH","2","1","0","0","1","0","3",".295",".317",".525",".842","10","5","-0.030","1.11","0.040","-0.070","-0.0","","",""
"Ryan Flaherty  2B","3","0","1","0","0","1","3",".172",".244",".267",".511","13","8","-0.044","1.11","0.024","-0.069","-0.2","0","2","2B"
"","","","","","","","","","","","","","","","","","","","","",""
"Jason Hammel  P","","","","","","","","","","","","","","","","","","","0","1",""
"Troy Patton  P","","","","","","","","","","","","","","","","","","","0","0",""
"Tommy Hunter  P","","","","","","","","","","","","","","","","","","","0","1",""
