"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nate McLouth  LF","5","2","2","0","0","0","5",".308",".357",".385",".742","14","11","-0.013","2.09","0.164","-0.177","-0.5","5","0","SB"
"Manny Machado  3B","4","0","1","1","0","0","5",".167",".211",".222",".433","17","10","0.020","1.98","0.118","-0.097","0.1","0","2","SH"
"Nick Markakis  RF","4","2","2","0","1","0","5",".222",".300",".222",".522","21","13","-0.009","1.54","0.054","-0.063","0.1","1","0","IW"
"Adam Jones  CF","5","3","3","2","0","0","5",".526",".526",".684","1.211","27","19","0.386","2.38","0.458","-0.071","2.3","1","0","2B"
"Chris Davis  1B","4","1","2","5","0","0","5",".600",".611","1.600","2.211","9","6","0.253","2.15","0.312","-0.058","3.1","6","2","HR,SF"
"Matt Wieters  C","4","0","2","0","1","0","5",".429",".556",".714","1.270","13","7","0.136","0.95","0.154","-0.017","0.9","9","0",""
"J.J. Hardy  SS","4","0","1","1","1","1","5",".176",".222",".471",".693","19","10","0.194","1.40","0.205","-0.012","1.3","3","1","2B"
"Ryan Flaherty  2B","3","0","0","0","0","2","3",".000",".000",".000",".000","15","10","-0.173","2.11","0.000","-0.173","-1.4","1","3",""
"Alexi Casilla  PH-2B","1","0","0","0","0","1","1",".000",".000",".000",".000","8","5","-0.131","4.46","0.000","-0.131","-0.6","0","1",""
"Nolan Reimold  DH","3","1","1","0","1","0","4",".300",".462",".300",".762","20","13","0.046","2.08","0.161","-0.115","-0.2","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"Jake Arrieta  P","","","","","","","","","","","","","","","","","","","0","0",""
"Troy Patton  P","","","","","","","","","","","","","","","","","","","0","0",""
"Luis Ayala  P","","","","","","","","","","","","","","","","","","","0","2",""
"Pedro Strop  P","","","","","","","","","","","","","","","","","","","1","0",""
