"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nate McLouth  LF","3","1","0","0","2","0","5",".268",".340",".405",".745","26","12","-0.003","0.88","0.060","-0.064","0.0","2","0",""
"Manny Machado  3B","3","0","2","2","2","0","5",".298",".328",".453",".781","22","11","0.258","0.99","0.275","-0.017","2.5","0","2","2B"
"Adam Jones  CF","4","1","2","0","1","2","5",".297",".324",".505",".829","15","10","-0.010","1.11","0.047","-0.058","-0.2","0","0",""
"Chris Davis  1B","5","0","1","1","0","1","5",".303",".384",".679","1.062","17","13","-0.022","1.36","0.131","-0.152","-0.5","8","0","2B"
"Matt Wieters  C","4","0","0","0","0","0","4",".227",".283",".412",".695","16","11","-0.115","1.10","0.000","-0.115","-1.2","10","1",""
"J.J. Hardy  SS","3","0","0","0","1","0","4",".257",".301",".440",".741","27","17","-0.032","0.72","0.024","-0.056","-0.4","1","1",""
"Nick Markakis  RF","4","0","0","0","0","1","4",".272",".328",".364",".692","18","13","-0.055","0.69","0.000","-0.055","-0.6","4","0",""
"Danny Valencia  DH","3","0","2","0","0","1","3",".274",".315",".560",".874","14","7","0.085","0.60","0.094","-0.009","0.7","","","2·2B"
"Wilson Betemit  PH","1","0","0","0","0","0","1",".000",".000",".000",".000","5","2","-0.037","1.32","0.000","-0.037","-0.3","","",""
"Brian Roberts  2B","4","1","0","0","0","1","4",".255",".322",".366",".689","18","11","-0.143","1.08","0.000","-0.143","-1.4","2","3",""
"","","","","","","","","","","","","","","","","","","","","",""
"Chris Tillman  P","","","","","","","","","","","","","","","","","","","0","0",""
"Tommy Hunter  P","","","","","","","","","","","","","","","","","","","0","0",""
"Brian Matusz  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jim Johnson  P","","","","","","","","","","","","","","","","","","","0","0",""
