"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nate McLouth  LF","5","1","3","2","0","0","5",".319",".434",".449",".883","26","17","0.074","0.48","0.108","-0.033","2.1","3","0","HR"
"Manny Machado  3B","4","2","2","0","1","0","5",".277",".324",".436",".760","14","9","0.030","0.61","0.086","-0.057","0.2","2","2","2B,GDP"
"Nick Markakis  RF","4","1","2","2","0","0","4",".293",".339",".404",".743","14","9","0.176","0.90","0.212","-0.036","2.0","1","0","HR"
"Adam Jones  CF","4","1","1","1","0","0","4",".350",".369",".560",".929","11","8","0.083","0.70","0.130","-0.048","0.1","2","0","HR"
"Chris Davis  1B","2","1","0","1","1","2","4",".346",".440",".728","1.168","22","12","0.009","0.68","0.044","-0.035","-0.0","6","1","SF"
"Matt Wieters  DH-C","4","0","0","0","0","1","4",".208",".287",".351",".638","13","9","-0.063","0.66","0.000","-0.063","-0.9","3","0",""
"J.J. Hardy  SS","4","0","1","1","0","1","4",".198",".245",".341",".586","12","9","0.081","0.57","0.109","-0.028","0.5","1","1",""
"Ryan Flaherty  2B","4","1","1","0","0","1","4",".125",".208",".229",".437","15","10","-0.051","0.61","0.006","-0.058","-0.2","1","3","2B"
"Taylor Teagarden  C","2","0","0","0","0","1","2",".000",".000",".000",".000","9","5","-0.035","0.69","0.000","-0.035","-0.4","8","0",""
"Chris Tillman  P-P","1","0","0","0","0","1","1",".000",".000",".000",".000","3","3","-0.007","0.29","0.000","-0.007","-0.1","0","1",""
"Brian Matusz  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Darren O'Day  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Nolan Reimold  PH","1","0","0","0","0","0","1",".219",".320",".391",".711","3","2","-0.005","0.19","0.000","-0.005","-0.3","","",""
"Pedro Strop  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jim Johnson  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
