"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nate McLouth  LF","5","0","0","0","0","0","5",".280",".348",".413",".760","11","8","-0.116","0.95","0.000","-0.116","-0.9","3","0",""
"Manny Machado  3B","5","0","0","0","0","0","5",".292",".321",".445",".767","12","10","-0.104","0.85","0.000","-0.104","-0.8","1","2",""
"Nick Markakis  RF","4","1","1","0","1","0","5",".284",".338",".375",".713","19","11","0.046","0.80","0.086","-0.040","0.6","1","0",""
"Adam Jones  CF","4","0","0","0","0","0","4",".299",".327",".510",".837","14","9","-0.118","0.89","0.000","-0.118","-1.4","4","0","GDP"
"Chris Davis  1B","4","1","1","2","0","1","4",".299",".374",".682","1.056","14","10","0.201","0.72","0.236","-0.035","1.4","13","0","HR"
"Matt Wieters  C","4","0","0","0","0","0","4",".233",".292",".413",".705","18","12","-0.087","0.88","0.000","-0.087","-0.7","6","1",""
"J.J. Hardy  SS","4","1","2","1","0","0","4",".255",".297",".444",".741","10","7","0.127","0.75","0.143","-0.016","1.0","2","3","HR"
"Brian Roberts  2B","4","0","2","0","0","0","4",".254",".298",".373",".671","12","7","-0.015","1.14","0.058","-0.073","0.4","0","5",""
"Miguel Gonzalez  P","2","0","0","0","0","1","2",".000",".000",".000",".000","6","4","-0.098","1.19","0.000","-0.098","-1.1","0","2","GDP"
"Henry Urrutia  PH","1","0","0","0","0","0","1",".292",".292",".333",".625","2","2","-0.020","0.83","0.000","-0.020","-0.2","","",""
"Francisco Rodriguez  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jim Johnson  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Ryan Flaherty  PH","1","0","0","0","0","0","1",".213",".272",".355",".628","1","1","-0.060","2.23","0.000","-0.060","-0.2","","",""
"T.J. McFarland  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
