"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Guillermo Moscoso, L (2-2)","5","5","2","2","1","2","2","3.32","19","78","50","34","5","11","5","11","3","0","50","","","0.011","0.80","0.6"
"Michael Wuertz","1","1","1","1","0","0","1","2.55","4","9","7","5","1","1","0","4","1","0","","0","0","-0.048","0.32","-0.5"
"Craig Breslow","1","2","1","1","0","3","0","4.07","5","16","13","3","7","3","1","1","1","0","","0","0","-0.022","0.21","-0.5"
"Bobby Cramer","1","1","0","0","0","1","0","1.93","4","12","7","3","2","2","1","2","1","0","","0","0","0.003","0.05","0.5"
