"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Dallas Braden","6","5","1","1","2","7","1","4.15","23","95","60","32","11","17","6","8","3","0","63","","","0.180","0.88","2.2"
"Tyson Ross, W (1-0)","3","1","0","0","1","4","0","0.00","11","41","28","15","5","8","3","3","2","0","","0","0","0.223","1.74","1.6"
"Brian Fuentes, S (4)","1","0","0","0","0","2","0","3.18","3","15","10","4","1","5","1","0","0","0","","0","0","0.210","2.72","0.5"
