"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Brett Anderson, L (3-6)","5","9","5","5","2","2","2","4.00","26","103","66","42","7","17","9","12","4","0","29","","","-0.281","0.81","-2.4"
"Fautino De Los Santos","2","2","1","1","0","4","0","3.86","8","32","23","13","6","4","0","4","2","0","","0","0","-0.034","0.46","0.1"
"Brad Ziegler","1","1","0","0","0","0","0","2.11","3","17","10","7","0","3","1","2","1","0","","0","0","0.007","0.14","0.5"
