"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Guillermo Moscoso","7","2","0","0","3","2","0","2.68","26","106","65","35","6","24","7","14","3","0","72","","","0.428","0.99","3.2"
"Joey Devine","1","0","0","0","2","0","0","2.70","5","24","12","7","1","4","1","2","1","0","","0","0","0.102","1.88","0.5"
"Brian Fuentes, L (1-8)","0.2","2","1","1","1","0","0","4.76","5","19","11","7","0","4","2","2","1","0","","0","0","-0.370","3.45","-1.0"
