"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Ubaldo Jimenez","5","6","1","1","6","5","0","3.02","25","107","58","25","10","23","6","8","5","0","50","","","0.165","1.71","1.6"
"Brad Brach, L (3-2)","2.1","1","1","1","1","4","0","4.23","9","42","29","11","13","5","0","4","1","0","","0","0","-0.057","0.86","0.3"
"Cesar Cabral","0.2","0","0","0","1","0","0","0.00","2","9","3","2","0","1","1","0","0","0","","0","0","0.018","0.56","0.3"
