"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Ubaldo Jimenez, L (2-2)","4","6","3","3","2","1","1","2.36","20","85","49","27","4","18","8","9","3","0","37","","","-0.157","0.88","-1.2"
"Brad Brach","2","1","2","2","1","3","1","4.91","8","32","21","12","6","3","2","2","0","0","","0","0","-0.064","0.39","-1.1"
"Kevin Gausman","1","0","0","0","0","2","0","4.50","3","21","13","8","5","0","0","1","0","0","","0","0","0.005","0.06","0.4"
"Jason Garcia","1","0","0","0","0","1","0","6.35","3","11","8","5","3","0","1","1","1","0","","0","0","0.002","0.03","0.4"
