"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Bud Norris, L (2-5)","6","5","2","2","2","2","1","7.57","23","84","57","31","8","18","8","11","6","0","54","","","-0.027","1.37","0.8"
"Darren O'Day","1","0","0","0","0","1","0","1.04","3","9","7","2","2","3","0","2","1","0","","0","0","0.040","0.53","0.5"
"Brad Brach","1","0","0","0","0","1","0","3.66","3","14","10","4","3","3","1","1","0","0","","0","0","0.028","0.38","0.5"
