"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Adam Eaton  CF","3","0","1","0","1","0","4",".243",".302",".357",".659","16","10","0.047","0.95","0.089","-0.042","0.5","1","0","SB"
"Alexei Ramirez  SS","3","0","0","0","1","0","4",".234",".254",".312",".566","18","10","-0.099","0.92","0.010","-0.109","-0.9","0","3",""
"Jose Abreu  1B","4","0","1","0","0","0","4",".283",".337",".496",".833","14","8","-0.017","0.78","0.036","-0.053","-0.1","4","0",""
"Melky Cabrera  LF","4","0","1","0","0","0","4",".241",".278",".277",".555","13","9","-0.049","1.17","0.040","-0.089","-0.5","2","0",""
"Avisail Garcia  RF","4","0","0","0","0","0","4",".275",".330",".412",".742","9","7","-0.106","1.11","0.000","-0.106","-1.0","2","0",""
"Conor Gillaspie  3B","4","0","0","0","0","1","4",".248",".285",".388",".672","13","11","-0.066","0.68","0.000","-0.066","-0.7","1","3",""
"Geovany Soto  C","3","0","1","0","0","0","3",".218",".277",".368",".644","13","7","-0.021","0.80","0.022","-0.043","-0.2","9","1",""
"Carlos Sanchez  2B","2","0","0","0","0","0","2",".146",".206",".180",".386","8","7","-0.029","0.59","0.000","-0.029","-0.2","3","1",""
"Adam LaRoche  PH","1","0","0","0","0","0","1",".235",".346",".400",".746","2","1","-0.040","1.60","0.000","-0.040","-0.4","","",""
"Daniel Webb  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Zach Duke  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Jose Quintana  P","2","0","0","0","0","2","2",".000",".000",".000",".000","7","6","-0.036","0.72","0.000","-0.036","-0.3","0","2",""
"Emilio Bonifacio  2B","1","0","0","0","0","0","1",".167",".191",".182",".373","3","2","-0.020","0.81","0.000","-0.020","-0.2","2","0",""
