"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Adam Eaton  CF","5","1","1","0","0","0","5",".232",".290",".341",".631","13","10","0.001","0.43","0.034","-0.033","-0.7","2","1",""
"Melky Cabrera  LF","5","1","1","0","0","0","5",".241",".280",".276",".557","14","11","0.074","0.48","0.099","-0.026","0.2","1","0","2B"
"Adam LaRoche  1B","4","2","1","1","1","1","5",".236",".365",".395",".760","27","14","0.019","0.42","0.035","-0.016","0.7","9","1","HR"
"Avisail Garcia  RF","4","0","1","0","0","0","4",".323",".360",".445",".805","20","14","-0.081","0.74","0.004","-0.085","-1.0","2","0",""
"Conor Gillaspie  DH","4","1","2","2","0","0","4",".255",".291",".391",".682","9","6","0.150","0.85","0.159","-0.009","1.5","","",""
"Alexei Ramirez  SS","4","1","0","1","0","1","4",".227",".246",".320",".567","10","9","0.001","0.53","0.031","-0.030","0.1","1","4","2·SB"
"Gordon Beckham  3B","4","0","1","0","0","0","4",".263",".330",".425",".755","15","12","0.003","0.45","0.028","-0.024","-0.6","0","4",""
"Tyler Flowers  C","4","0","1","1","0","0","4",".198",".241",".302",".543","8","6","0.084","0.64","0.101","-0.017","0.3","7","2",""
"Carlos Sanchez  2B","4","0","2","1","0","1","4",".185",".237",".241",".478","21","12","-0.010","0.54","0.035","-0.045","1.0","3","4","2B"
"","","","","","","","","","","","","","","","","","","","","",""
"John Danks  P","","","","","","","","","","","","","","","","","","","2","0",""
