"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Michael Bourn  CF","3","0","1","0","1","0","4",".299",".382",".418",".799","16","9","0.018","0.72","0.052","-0.034","0.3","0","0",""
"Angel Sanchez  SS","4","0","0","0","0","2","4",".274",".325",".342",".667","21","15","-0.127","0.90","0.000","-0.127","-1.5","0","2",""
"Hunter Pence  RF","4","0","1","0","0","0","4",".280",".341",".467",".808","8","7","-0.016","0.48","0.022","-0.038","-0.4","4","0","2B"
"Carlos Lee  LF","3","0","0","0","1","0","4",".227",".266",".347",".612","12","7","-0.051","0.54","0.002","-0.054","-0.5","3","0",""
"Chris Johnson  3B","4","0","1","0","0","2","4",".213",".273",".328",".601","14","11","0.002","0.40","0.029","-0.027","-0.4","0","1","2B"
"Brett Wallace  1B","4","1","1","0","0","1","4",".290",".371",".403",".775","16","11","-0.046","0.57","0.010","-0.057","0.0","7","0","2B"
"Matt Downs  2B","4","0","1","1","0","1","4",".320",".370",".560",".930","14","11","-0.009","0.33","0.016","-0.025","0.4","2","1",""
"Humberto Quintero  C","3","0","0","0","0","0","3",".250",".302",".375",".677","8","6","-0.059","0.66","0.000","-0.059","-1.1","8","2","GDP"
"J.A. Happ  P","2","0","2","0","0","0","2",".571",".571",".714","1.286","8","5","0.036","0.46","0.036","0.000","0.4","0","0",""
"Enerio Del Rosario  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Jason Bourgeois  PH","1","0","0","0","0","0","1",".263",".263",".263",".526","3","2","-0.002","0.07","0.000","-0.002","-0.1","","",""
"Aneury Rodriguez  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
