"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Michael Bourn  CF","3","1","2","0","2","1","5",".306",".367",".409",".776","20","9","0.188","0.92","0.201","-0.013","1.7","0","0","2B,SB"
"Jose Altuve  2B","4","0","0","1","0","0","5",".367",".375",".433",".808","20","16","-0.217","1.14","0.000","-0.217","-2.0","1","4","SF,2·GDP"
"Jason Bourgeois  LF","4","0","2","1","0","1","4",".371",".387",".448",".835","13","7","0.163","1.02","0.196","-0.032","1.1","0","0","2B,SB"
"Hunter Pence  RF","4","1","2","0","0","1","4",".309",".356",".472",".828","15","10","0.009","0.94","0.079","-0.070","0.3","1","0","2·2B"
"Carlos Lee  1B","4","2","2","2","0","2","4",".280",".329",".447",".777","20","12","0.223","1.14","0.277","-0.054","1.5","12","2","HR"
"Chris Johnson  3B","3","0","0","1","0","1","4",".248",".290",".379",".669","14","9","-0.024","0.97","0.028","-0.052","-0.6","1","1","SF"
"Clint Barmes  SS","4","0","1","0","0","0","4",".254",".319",".399",".718","17","13","-0.027","0.54","0.015","-0.042","-0.5","3","6",""
"Carlos Corporan  C","3","0","0","0","1","1","4",".176",".220",".247",".467","17","11","-0.035","0.48","0.008","-0.043","-0.4","7","1",""
"Wandy Rodriguez  P","3","1","0","0","0","0","3",".122",".122",".122",".244","9","8","0.007","0.94","0.048","-0.041","-0.1","0","2",""
"Sergio Escalona  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Brett Wallace  PH","1","0","0","0","0","0","1",".272",".348",".380",".729","1","1","-0.005","0.18","0.000","-0.005","-0.1","","",""
"Mark Melancon  P","0","0","0","0","0","0","0","","1.000","","","","","0.000","0.00","0.000","0.000","0.0","2","0",""
