"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Scott Diamond, L (5-7)","5","8","4","4","0","4","1","5.40","23","89","64","38","7","19","8","11","3","0","39","","","-0.205","1.21","-1.1"
"Ryan Pressly","1.2","3","1","1","0","1","1","2.27","8","33","20","15","1","4","1","6","2","0","","1","1","-0.213","0.62","-1.3"
"Brian Duensing","0.1","0","0","0","0","0","0","3.95","1","1","1","1","0","0","1","0","0","0","","2","0","0.024","0.82","0.6"
"Casey Fien","1","0","0","0","0","1","0","3.69","3","12","9","6","2","1","2","0","0","0","","0","0","0.012","0.15","0.5"
