"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Sam Deduno","5","6","3","2","3","4","0","3.47","24","94","56","27","7","22","9","8","5","0","46","","","-0.054","1.70","-0.7"
"Anthony Swarzak, BS (1), L (1-2)","2.1","4","2","2","1","2","0","3.38","12","42","29","10","8","11","1","8","5","0","","0","0","-0.286","1.69","-0.9"
"Brian Duensing","0.2","0","0","0","0","1","0","3.91","2","5","4","1","1","2","0","1","1","0","","0","0","0.015","0.31","0.2"
