"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jacoby Ellsbury  CF","4","0","1","0","0","1","5",".278",".340",".373",".713","19","12","-0.029","0.29","0.004","-0.033","0.0","5","0","HBP"
"Justin Wilson  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"John Ryan Murphy  C","1","1","1","0","0","0","1",".279",".311",".385",".696","3","2","0.000","0.00","0.000","0.000","0.6","0","0","2B"
"Brett Gardner  LF-CF","6","2","2","0","0","0","6",".274",".360",".422",".781","23","17","-0.015","0.18","0.007","-0.021","-0.1","2","0","2B"
"Carlos Beltran  RF","5","3","3","0","0","0","5",".279",".339",".481",".821","16","11","0.018","0.23","0.025","-0.007","0.5","0","0","2B,GDP"
"Brendan Ryan  PH-RF","1","0","0","0","0","0","1",".219",".265",".344",".608","2","2","0.000","0.00","0.000","0.000","-0.6","0","0",""
"Brian McCann  C-1B","2","3","1","4","3","0","6",".247",".319",".477",".796","29","12","0.038","0.33","0.041","-0.003","2.5","11","0","HR,SF"
"Greg Bird  1B","3","2","1","1","2","0","5",".227",".306",".386",".692","18","8","0.089","0.71","0.094","-0.005","0.7","8","0","GDP"
"Bryan Mitchell  P","1","0","0","0","0","1","1",".000",".000",".000",".000","6","3","0.000","0.00","0.000","0.000","-0.3","0","0",""
"Chase Headley  3B","4","2","2","3","1","1","5",".273",".333",".391",".724","23","11","0.224","0.85","0.229","-0.004","2.7","0","2","2·2B"
"Didi Gregorius  SS","5","1","4","6","0","0","5",".260",".306",".355",".662","15","9","0.226","0.47","0.227","-0.001","5.3","1","2","HR"
"Stephen Drew  2B","4","0","0","0","1","2","5",".194",".265",".374",".639","17","11","-0.008","0.12","0.001","-0.009","-0.7","0","3","IW"
"Masahiro Tanaka  P","3","0","0","0","1","1","4",".000",".167",".000",".167","24","15","-0.017","0.24","0.004","-0.020","-0.7","0","0",""
"Chris Young  LF","1","1","1","1","0","0","1",".250",".310",".471",".780","4","3","0.000","0.00","0.000","0.000","1.0","0","0","HR"
