"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jacoby Ellsbury  CF","5","0","1","1","1","2","6",".286",".357",".366",".723","31","20","-0.096","0.41","0.001","-0.097","-1.0","3","0",""
"Chris Young  LF-RF","5","2","2","0","1","2","6",".266",".319",".494",".813","30","19","0.038","0.45","0.055","-0.016","0.6","1","0","2B"
"Alex Rodriguez  DH","2","4","2","1","3","0","5",".282",".386",".544",".930","19","6","0.129","0.74","0.129","0.000","2.2","","","2B"
"Brian McCann  PH","1","0","0","0","0","1","1",".252",".324",".459",".784","5","3","0.000","0.01","0.000","0.000","-0.5","","",""
"Mark Teixeira  1B","4","2","3","6","2","0","6",".269",".375",".585",".960","33","15","0.253","0.64","0.253","0.000","6.1","9","2","2·HR,2B"
"Carlos Beltran  RF","4","1","3","1","0","1","4",".261",".316",".435",".750","13","11","0.118","0.48","0.119","-0.001","1.1","1","0","2·2B"
"Dustin Ackley  PH-LF","2","0","0","0","0","0","2",".213",".267",".362",".629","4","4","0.000","0.01","0.000","0.000","-1.0","0","0",""
"Chase Headley  3B","4","1","2","1","1","0","5",".273",".324",".393",".717","17","9","-0.044","0.43","0.007","-0.051","0.8","0","2",""
"Stephen Drew  2B","1","0","0","0","0","0","1",".192",".264",".377",".641","3","1","0.000","0.00","0.000","0.000","-0.2","0","0",""
"John Ryan Murphy  C","5","1","2","0","1","1","6",".284",".327",".389",".716","22","15","0.029","0.22","0.038","-0.009","-0.3","10","0","2B,GDP"
"Brendan Ryan  2B-3B","6","2","3","1","0","2","6",".314",".351",".543",".894","26","16","0.052","0.27","0.056","-0.004","1.6","1","2","2B"
"Didi Gregorius  SS","3","0","0","1","0","0","5",".256",".305",".350",".655","16","11","-0.004","0.36","0.001","-0.004","-0.8","0","3","SF,SH"
"","","","","","","","","","","","","","","","","","","","","",""
"Nathan Eovaldi  P","","","","","","","","","","","","","","","","","","","0","0",""
"Adam Warren  P","","","","","","","","","","","","","","","","","","","1","0",""
"Nick Goody  P","","","","","","","","","","","","","","","","","","","1","0",""
