"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brett Gardner  CF","3","0","1","0","1","1","4",".281",".366",".438",".804","19","11","-0.011","1.31","0.114","-0.124","-0.4","2","0","CS"
"Chase Headley  3B","2","0","0","0","2","1","4",".271",".329",".387",".716","16","7","0.073","1.23","0.109","-0.035","0.4","0","5",""
"Alex Rodriguez  DH","4","0","0","0","0","1","4",".271",".377",".512",".889","17","12","-0.304","1.84","0.000","-0.304","-1.8","","","2·GDP"
"Mark Teixeira  1B","4","0","1","0","0","2","4",".259",".361",".557",".919","16","12","-0.045","1.56","0.070","-0.115","-0.3","11","1",""
"Brian McCann  C","4","1","1","1","0","1","4",".243",".314",".462",".776","12","8","0.112","1.51","0.188","-0.076","0.8","4","1","HR"
"John Ryan Murphy  PR","0","0","0","0","0","0","0",".283",".322",".387",".709","","","0.000","0.00","0.000","0.000","0.0","","",""
"Carlos Beltran  RF","3","0","1","0","1","0","4",".265",".327",".450",".778","15","11","0.068","1.94","0.186","-0.118","0.6","1","0","2B"
"Didi Gregorius  SS","4","0","0","0","0","1","4",".262",".311",".349",".660","12","9","-0.271","1.88","0.000","-0.271","-1.5","1","6",""
"Chris Young  LF","2","0","0","0","1","2","3",".257",".314",".479",".793","12","6","-0.126","1.73","0.013","-0.140","-0.7","0","0",""
"Stephen Drew  2B","3","0","0","0","0","2","3",".190",".257",".380",".637","15","9","-0.103","1.31","0.000","-0.103","-0.7","5","2",""
"","","","","","","","","","","","","","","","","","","","","",""
"CC Sabathia  P","","","","","","","","","","","","","","","","","","","0","0",""
"Chasen Shreve  P","","","","","","","","","","","","","","","","","","","0","0",""
"Nick Goody  P","","","","","","","","","","","","","","","","","","","0","0",""
