"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brett Gardner  LF-CF","4","0","0","0","1","2","5",".271",".354",".424",".778","23","15","-0.083","0.68","0.004","-0.086","-0.6","3","0",""
"Chase Headley  3B","5","2","3","0","0","0","5",".254",".300",".382",".681","13","11","0.098","0.66","0.120","-0.022","0.5","0","3","2B"
"Alex Rodriguez  DH","5","1","1","2","0","2","5",".273",".374",".512",".887","18","13","0.152","1.02","0.229","-0.077","0.6","","","HR"
"Mark Teixeira  1B","4","1","2","1","0","1","4",".255",".365",".570",".935","19","12","0.155","0.88","0.184","-0.029","1.2","9","1","2B"
"Brian McCann  C","4","0","2","1","0","0","4",".264",".324",".473",".796","12","8","0.001","0.96","0.118","-0.117","0.7","4","1","2B"
"Carlos Beltran  RF","4","0","1","0","0","0","4",".244",".278",".383",".661","9","6","-0.056","1.03","0.034","-0.091","0.1","2","0",""
"Didi Gregorius  SS","4","0","1","0","0","1","4",".229",".286",".303",".589","13","9","-0.007","0.89","0.053","-0.060","-0.6","1","4","2B"
"Stephen Drew  2B","3","0","1","0","1","0","4",".172",".235",".366",".601","17","7","-0.010","1.34","0.050","-0.060","-0.8","0","1","2B"
"Mason Williams  CF","2","0","0","0","0","2","2",".250",".250","1.000","1.250","10","6","-0.048","0.91","0.000","-0.048","-0.5","3","0",""
"Chris Young  PH-LF","1","0","0","0","0","0","1",".225",".275",".442",".717","6","4","-0.107","4.23","0.000","-0.107","-0.8","1","0",""
"Garrett Jones  PH","1","0","0","0","0","1","1",".250",".282",".426",".708","3","3","-0.004","0.15","0.000","-0.004","-0.2","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"CC Sabathia  P","","","","","","","","","","","","","","","","","","","0","0",""
"Chris Martin  P","","","","","","","","","","","","","","","","","","","0","0",""
"Sergio Santos  P","","","","","","","","","","","","","","","","","","","1","0",""
