"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brett Gardner  CF","3","0","0","0","0","2","3",".262",".341",".407",".749","14","10","-0.026","0.34","0.000","-0.026","-0.7","0","0",""
"Mason Williams  CF","1","0","1","1","0","0","1",".167",".167",".500",".667","2","1","0.001","0.01","0.001","0.000","1.1","1","0","2B"
"Didi Gregorius  SS","4","1","1","0","0","1","4",".237",".291",".312",".602","14","12","-0.019","0.19","0.000","-0.019","-0.8","0","2",""
"Jose Ramirez  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Mark Teixeira  1B","2","0","0","0","1","0","3",".254",".368",".574",".942","18","12","-0.011","0.16","0.000","-0.012","-0.0","7","0",""
"John Ryan Murphy  C","1","0","1","0","0","0","1",".264",".305",".377",".682","1","1","0.001","0.01","0.001","0.000","0.4","2","0",""
"Brian McCann  C-1B","4","0","2","1","0","0","4",".266",".330",".468",".798","13","10","0.007","0.06","0.008","-0.002","1.1","8","1",""
"Chase Headley  3B","4","0","0","0","0","0","4",".246",".292",".367",".659","22","13","-0.017","0.11","0.000","-0.017","-1.7","0","3","GDP"
"Carlos Beltran  RF","4","0","1","0","0","2","4",".242",".276",".384",".660","13","10","0.002","0.03","0.004","-0.002","-0.2","2","0","2B"
"Chris Young  LF","2","0","0","0","0","0","2",".220",".270",".432",".701","6","4","-0.007","0.14","0.000","-0.007","-0.6","1","0",""
"Chris Martin  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Stephen Drew  PH-2B","1","1","0","0","1","0","2",".174",".238",".364",".602","6","2","0.000","0.01","0.000","0.000","0.0","0","1",""
"Brendan Ryan  2B-SS","4","0","0","0","0","1","4",".222",".300",".444",".744","12","9","0.002","0.05","0.004","-0.003","-0.5","1","3",""
"Nathan Eovaldi  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Chris Capuano  P","1","0","0","0","0","0","1",".000",".000",".000",".000","3","3","-0.004","0.08","0.000","-0.004","-0.1","0","0",""
"Garrett Jones  LF","3","0","1","0","0","0","3",".247",".293",".403",".695","8","7","0.000","0.01","0.000","0.000","-0.1","2","0",""
