"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"David Lough  CF","4","0","0","0","0","0","4",".250",".250",".375",".625","13","9","-0.098","0.99","0.000","-0.098","-1.0","1","0",""
"Lorenzo Cain  PH-CF","1","0","0","0","0","0","1",".308",".376",".423",".799","2","2","-0.049","1.78","0.000","-0.049","-0.2","0","0",""
"Alcides Escobar  SS","5","0","1","0","0","0","5",".250",".278",".345",".624","13","10","-0.103","1.25","0.030","-0.133","-0.6","3","3",""
"Alex Gordon  LF","5","1","4","1","0","1","5",".343",".367",".535",".902","17","12","0.151","1.17","0.202","-0.051","1.6","1","0","2B"
"Billy Butler  DH","4","0","2","0","1","1","5",".273",".378",".439",".817","22","12","0.024","1.29","0.093","-0.070","0.0","","","IW"
"Elliot Johnson  PR","0","0","0","0","0","0","0",".265",".294",".347",".641","","","0.000","0.00","0.000","0.000","0.0","","",""
"Eric Hosmer  1B","4","1","2","1","1","0","5",".252",".329",".326",".655","21","12","0.249","2.41","0.301","-0.052","1.7","6","2","2B,SB"
"Mike Moustakas  3B","5","0","0","0","0","1","5",".178",".252",".311",".563","18","11","-0.368","2.45","0.000","-0.368","-2.5","2","2",""
"Jeff Francoeur  RF","4","0","0","0","0","1","4",".209",".250",".295",".545","10","7","-0.128","1.24","0.000","-0.128","-1.2","3","0",""
"George Kottaras  C","2","0","0","0","1","1","3",".133",".381",".400",".781","13","6","-0.029","0.92","0.020","-0.049","-0.2","5","0",""
"Salvador Perez  PH-C","1","0","0","0","0","0","1",".307",".324",".414",".738","5","3","-0.033","1.37","0.000","-0.033","-0.2","0","0",""
"Chris Getz  2B","3","1","2","1","1","1","4",".209",".244",".314",".558","19","11","0.147","1.01","0.164","-0.017","1.2","2","1",""
"","","","","","","","","","","","","","","","","","","","","",""
"Luis Mendoza  P","","","","","","","","","","","","","","","","","","","0","0",""
"Bruce Chen  P","","","","","","","","","","","","","","","","","","","0","0",""
"Kelvin Herrera  P","","","","","","","","","","","","","","","","","","","1","1",""
