"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Erik Johnson","5.2","9","4","4","1","4","0","9.58","26","107","61","33","14","14","12","8","6","0","38","","","-0.214","1.18","-1.2"
"Maikel Cleto","1.1","0","0","0","1","3","0","0.00","5","22","17","6","6","5","0","1","1","0","","1","0","0.142","1.61","0.8"
"Scott Downs, L (0-2)","0","1","1","1","0","0","0","16.20","1","3","3","3","0","0","0","1","1","0","","0","0","-0.064","1.81","-0.4"
"Ronald Belisario","0.1","5","5","5","0","0","0","15.75","6","16","11","10","0","1","4","2","2","0","","1","1","-0.318","1.57","-4.0"
"Jake Petricka","0.2","1","0","0","0","0","0","1.80","3","6","4","3","0","1","2","1","1","0","","2","2","-0.008","0.05","-1.1"
