"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jose Quintana, L (6-9)","6.2","4","4","4","2","7","0","3.14","27","90","59","31","11","17","6","12","5","0","55","","","0.071","1.43","1.2"
"Ronald Belisario","0","3","3","1","0","0","0","6.24","3","7","3","3","0","0","1","2","2","0","","3","3","-0.363","1.93","-3.7"
"Javy Guerra","0.1","0","0","0","0","0","0","3.19","2","6","3","3","0","0","0","2","0","0","","2","2","-0.017","0.23","-1.6"
"Matt Lindstrom","1","0","0","0","0","2","0","3.15","3","15","9","4","3","2","1","0","0","0","","0","0","0.000","0.00","0.4"
