"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Hector Noesi, L (8-11)","6","6","3","3","3","1","1","4.76","25","91","54","38","5","11","8","13","7","0","46","","","-0.111","0.65","-0.3"
"Javy Guerra","1","1","0","0","1","0","0","2.64","4","14","8","4","1","3","0","3","3","0","","0","0","0.010","0.19","0.5"
"Maikel Cleto","1","0","0","0","1","1","0","4.94","3","13","8","3","3","2","1","0","0","0","","0","0","0.005","0.15","0.5"
