"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"John Danks, L (9-8)","6.1","8","4","4","2","1","0","4.96","28","108","75","47","9","19","14","11","6","0","40","","","-0.179","0.58","-1.5"
"Eric Surkamp","0.1","0","0","0","1","0","0","7.11","2","7","3","1","0","2","0","1","1","0","","1","0","0.002","0.14","0.2"
"Daniel Webb","1.1","1","0","0","0","0","0","3.74","4","10","9","4","2","3","1","3","0","0","","2","0","0.010","0.14","0.9"
