"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jose Quintana, W (2-3)","5","7","2","2","2","5","0","3.67","24","102","56","29","10","17","9","8","6","0","48","","","-0.022","1.05","0.3"
"Jake Petricka, H (2)","1","1","0","0","1","2","0","1.90","5","24","14","5","3","6","1","1","0","0","","0","0","0.070","1.70","0.5"
"Zach Putnam, H (3)","1","0","0","0","1","0","0","1.62","3","15","8","4","2","2","1","1","1","0","","0","0","0.077","1.58","0.5"
"Ronald Belisario","1","1","0","0","0","1","0","4.30","4","10","8","4","1","3","2","1","1","0","","0","0","0.012","0.25","0.5"
"Frank Francisco","1","0","0","0","0","2","0","9.82","3","11","8","2","2","4","0","1","0","0","","0","0","0.007","0.09","0.5"
