"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Felipe Paulino, L (0-1)","4.1","9","6","6","4","2","1","6.52","26","99","58","36","2","20","6","14","7","0","19","","","-0.206","0.74","-3.0"
"Daniel Webb","1.2","2","1","1","1","2","1","4.15","8","28","16","7","5","4","0","5","2","0","","3","2","-0.024","0.17","-0.9"
"Jake Petricka","2","2","1","1","0","2","0","2.08","8","24","18","10","5","3","4","2","2","0","","0","0","0.001","0.02","0.0"
