"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Edwin Jackson, L (4-6)","6.2","8","4","4","0","8","0","4.47","27","111","73","47","14","12","9","10","3","0","50","","","-0.100","0.69","-0.0"
"Chris Sale","0.1","1","0","0","0","1","0","4.56","2","5","5","1","2","2","0","1","1","0","","1","1","-0.047","0.43","-0.7"
"Brian Bruney","0.1","0","0","0","1","1","0","3.86","2","12","5","0","4","1","0","0","0","0","","0","0","-0.002","0.17","-0.2"
"Will Ohman","0.2","0","0","0","0","1","0","5.60","2","8","6","3","1","2","0","1","0","0","","1","0","0.008","0.16","0.7"
