"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Henderson Alvarez, W (6-7)","5.2","8","7","7","1","2","2","4.61","26","104","67","45","1","21","9","14","2","0","26","","","-0.135","0.52","-3.2"
"Chad Beck","0","1","0","0","0","0","0","2.84","1","6","3","1","0","2","0","1","1","0","","1","1","-0.031","0.45","-0.9"
"Aaron Loup","2.1","0","0","0","0","2","0","3.38","7","24","16","7","3","6","4","1","0","0","","1","0","0.054","0.29","1.3"
"Drew Carpenter","1","0","0","0","0","1","0","6.00","3","10","8","2","1","5","0","2","1","0","","0","0","0.001","0.01","0.5"
