"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Gavin Floyd, L (6-8)","5.1","8","4","4","5","3","2","4.91","28","122","70","42","10","18","8","12","5","0","34","","","-0.226","0.96","-1.6"
"Leyson Septimo","2.1","0","0","0","0","2","0","0.00","8","19","15","10","1","4","3","3","0","0","","1","0","0.074","0.41","1.5"
"Nate Jones","0.1","0","0","0","0","1","0","2.95","1","5","4","2","1","1","0","0","0","0","","1","0","0.007","0.24","0.2"
