"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Chris Sale","5.2","7","5","5","4","6","0","2.46","28","107","70","36","7","27","9","9","4","0","37","","","-0.023","1.29","-0.7"
"Jesse Crain, BS (3)","0.1","2","1","1","0","1","0","2.29","3","11","9","4","2","3","1","1","1","0","","2","2","-0.466","1.80","-2.5"
"Nate Jones","1","0","0","0","0","0","0","2.18","3","12","7","5","0","2","1","2","1","0","","0","0","0.039","0.53","0.5"
"Matt Thornton, L (2-4)","1","1","1","1","1","2","0","3.14","5","22","15","8","2","5","2","0","0","0","","0","0","-0.247","2.32","-0.5"
