"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Dustin Pedroia  2B","5","0","1","0","0","0","5",".283",".353",".410",".763","17","12","-0.095","1.05","0.026","-0.121","-0.6","2","4","2B"
"Xander Bogaerts  SS","5","1","1","0","0","0","5",".257",".361",".353",".714","24","19","-0.070","1.01","0.037","-0.108","-0.3","2","3",""
"David Ortiz  DH","4","0","1","0","0","1","4",".303",".393",".586",".979","12","7","-0.001","1.14","0.074","-0.075","-0.3","","",""
"Jonathan Herrera  PR","0","1","0","0","1","0","1",".184",".295",".184",".480","6","2","0.030","1.28","0.030","0.000","0.1","","",""
"Mike Napoli  1B","5","0","0","0","0","2","5",".255",".386",".431",".816","26","18","-0.195","1.60","0.000","-0.195","-1.2","7","1",""
"Jonny Gomes  RF","4","1","2","0","0","1","4",".238",".333",".405",".738","14","12","0.073","0.97","0.101","-0.028","0.4","4","0",""
"Mike Carp  LF","4","0","2","1","0","1","4",".268",".333",".341",".675","8","7","0.151","1.81","0.194","-0.044","1.3","0","0",""
"Grady Sizemore  PR-LF","0","0","0","0","0","0","0",".243",".319",".379",".698","","","0.000","0.00","0.000","0.000","0.0","1","0",""
"David Ross  C","4","0","1","0","0","2","4",".171",".244",".366",".610","10","9","-0.167","2.50","0.036","-0.202","-1.0","10","0",""
"Will Middlebrooks  3B","4","0","1","2","0","2","4",".203",".313",".333",".646","14","11","0.264","2.19","0.338","-0.074","1.0","2","3",""
"Jackie Bradley  CF","4","0","0","0","0","3","4",".205",".307",".303",".610","18","12","-0.191","1.93","0.000","-0.191","-1.1","1","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Clay Buchholz  P","","","","","","","","","","","","","","","","","","","0","0",""
"Craig Breslow  P","","","","","","","","","","","","","","","","","","","0","0",""
"Chris Capuano  P","","","","","","","","","","","","","","","","","","","0","1",""
"Andrew Miller  P","","","","","","","","","","","","","","","","","","","0","0",""
