"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Michael Bourn  CF","5","0","0","0","0","2","5",".267",".313",".368",".681","18","11","-0.064","0.50","0.000","-0.064","-1.0","0","0",""
"Asdrubal Cabrera  SS","5","1","1","0","0","2","5",".244",".309",".393",".701","17","14","0.004","0.56","0.043","-0.039","-0.4","0","0",""
"Michael Brantley  LF","5","1","2","1","0","0","5",".316",".382",".507",".889","17","11","0.081","0.48","0.107","-0.027","0.8","4","1","2B"
"Lonnie Chisenhall  3B","4","2","1","2","1","0","5",".344",".399",".563",".962","17","8","0.153","0.37","0.162","-0.009","1.3","0","1","HR"
"Jason Kipnis  2B","4","3","2","0","1","0","5",".250",".332",".361",".693","21","10","0.057","0.42","0.065","-0.008","0.8","2","1",""
"Nick Swisher  1B","4","1","2","2","0","2","4",".197",".286",".324",".609","13","9","0.164","0.76","0.191","-0.027","2.0","4","2","2B"
"Yan Gomes  C","4","2","2","2","0","1","4",".268",".310",".425",".735","18","12","0.050","0.62","0.087","-0.037","2.0","13","2","2·2B"
"George Kottaras  C","0","0","0","0","0","0","0",".353",".455",".882","1.337","","","0.000","0.00","0.000","0.000","0.0","2","0",""
"David Murphy  RF","4","0","3","2","0","1","4",".250",".317",".377",".694","14","9","0.060","0.39","0.071","-0.010","1.9","0","0","2B"
"Justin Masterson  P","1","0","0","0","0","0","2",".000",".000",".000",".000","6","4","-0.022","0.69","0.000","-0.022","-0.3","1","1","SH"
"Kyle Crockett  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Vinnie Pestano  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Marc Rzepczynski  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Ryan Raburn  PH","1","0","0","0","0","1","1",".201",".250",".252",".502","4","3","-0.008","0.30","0.000","-0.008","-0.3","","",""
"Scott Atchison  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","1","1",""
"Carlos Santana  PH","1","0","0","0","0","0","1",".204",".356",".388",".744","2","2","0.000","0.01","0.000","0.000","-0.7","","","GDP"
"Bryan Shaw  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"John Axford  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
