"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Nyjer Morgan  CF","2","0","0","1","1","0","5",".000",".250",".000",".250","13","7","0.019","1.63","0.091","-0.072","-0.3","4","0","SF,SH"
"Nick Swisher  1B","4","0","1","1","1","2","5",".250",".400",".250",".650","18","11","0.021","1.20","0.103","-0.082","0.7","10","0",""
"Jason Kipnis  2B","5","0","1","0","0","3","5",".200",".200",".200",".400","22","16","-0.053","1.29","0.069","-0.122","-1.0","2","2",""
"Carlos Santana  3B","4","0","0","0","1","0","5",".000",".200",".000",".200","33","20","-0.104","1.56","0.044","-0.149","-1.0","1","0",""
"Michael Brantley  LF","4","0","2","0","0","1","4",".500",".500","1.000","1.500","13","9","0.091","1.75","0.195","-0.104","0.8","2","0","2·2B"
"Ryan Raburn  DH","4","0","1","0","0","2","4",".250",".250",".250",".500","18","11","-0.060","1.60","0.075","-0.135","-0.5","","",""
"Asdrubal Cabrera  SS","3","1","1","0","1","0","4",".333",".500",".333",".833","11","5","-0.115","1.96","0.107","-0.223","-1.0","0","4",""
"David Murphy  RF","4","1","1","0","0","2","4",".250",".250",".250",".500","13","11","0.083","2.38","0.236","-0.153","-0.2","1","0",""
"Yan Gomes  C","3","0","1","0","0","2","4",".333",".500",".333",".833","20","13","0.012","1.52","0.073","-0.061","0.4","7","0","HBP"
"","","","","","","","","","","","","","","","","","","","","",""
"Justin Masterson  P","","","","","","","","","","","","","","","","","","","0","2",""
"Marc Rzepczynski  P","","","","","","","","","","","","","","","","","","","0","0",""
"Cody Allen  P","","","","","","","","","","","","","","","","","","","0","0",""
"John Axford  P","","","","","","","","","","","","","","","","","","","0","0",""
