"Rk","Gm#","Date","","Tm"," ","Opp","W/L","R","RA","Inn","W-L","Rank","GB","Win","Loss","Save","Time","D/N","Attendance","Streak"
"1","1","Friday, Apr 6","boxscore","TEX","","CHW","W","3","2","","1-0","1","Tied","Lewis","Danks","Nathan","2:24","D","49,085","+"
"2","2","Saturday, Apr 7","boxscore","TEX","","CHW","L","3","4","","1-1","2","1.0","Thornton","Nathan","Santiago","2:36","N","47,867","-"
"3","3","Sunday, Apr 8","boxscore","TEX","","CHW","W","5","0","","2-1","2","0.5","Harrison","Floyd","","2:50","N","45,368","+"
"4","4","Monday, Apr 9","boxscore","TEX","","SEA","W","11","5","","3-1","1","up 0.5","Darvish","Noesi","","3:12","N","42,003","++"
"5","5","Tuesday, Apr 10","boxscore","TEX","","SEA","W","1","0","","4-1","1","up 1.5","Feliz","Beavan","Nathan","2:23","N","25,753","+++"
"6","6","Wednesday, Apr 11","boxscore","TEX","","SEA","L","3","4","","4-2","1","up 0.5","Luetge","Nathan","League","3:20","N","32,342","-"
"7","7","Thursday, Apr 12","boxscore","TEX","","SEA","W","5","3","","5-2","1","up 1.5","Holland","Vargas","Adams","2:33","D","31,513","+"
"8","8","Friday, Apr 13","boxscore","TEX","@","MIN","W","4","1","","6-2","1","up 2.0","Harrison","Swarzak","Ogando","2:28","N","31,400","++"
"9","9","Saturday, Apr 14","boxscore","TEX","@","MIN","W","6","2","","7-2","1","up 2.5","Ross","Duensing","","3:27","D","35,854","+++"
"10","10","Sunday, Apr 15","boxscore","TEX","@","MIN","W","4","3","","8-2","1","up 2.5","Ross","Perkins","Nathan","2:48","D","32,093","++++"
"11","11","Tuesday, Apr 17","boxscore","TEX","@","BOS","W","18","3","","9-2","1","up 3.5","Lewis","Lester","","3:25","N","38,229","+++++"
"12","12","Wednesday, Apr 18","boxscore","TEX","@","BOS","W","6","3","","10-2","1","up 3.5","Holland","Beckett","","3:03","N","37,967","++++++"
"13","13","Thursday, Apr 19","boxscore","TEX","@","DET","W","10","3","","11-2","1","up 4.5","Darvish","Wilk","","3:44","N","30,029","+++++++"
"14","14","Saturday, Apr 21 (1)","boxscore","TEX","@","DET","W","10","4","","12-2","1","up 5.5","Harrison","Porcello","","2:34","D","41,427","++++++++"
"15","15","Saturday, Apr 21 (2)","boxscore","TEX","@","DET","L","2","3","","12-3","1","up 5.5","Verlander","Feliz","Valverde","3:11","N","35,001","-"
"16","16","Sunday, Apr 22","boxscore","TEX","@","DET","W","3","2","11","13-3","1","up 5.5","Ross","Weber","Nathan","3:38","D","36,255","+"
"17","17","Monday, Apr 23","boxscore","TEX","","NYY","L","4","7","","13-4","1","up 5.5","Sabathia","Holland","Rivera","2:49","N","48,234","-"
"18","18","Tuesday, Apr 24","boxscore","TEX","","NYY","W","2","0","","14-4","1","up 5.5","Darvish","Kuroda","Nathan","2:41","N","47,085","+"
"19","19","Wednesday, Apr 25","boxscore","TEX","","NYY","W","7","3","","15-4","1","up 5.5","Ross","Hughes","","2:55","N","47,942","++"
"20","20","Friday, Apr 27","boxscore","TEX","","TBR","L","4","8","","15-5","1","up 4.5","Shields","Harrison","","3:18","N","47,496","-"
"21","21","Saturday, Apr 28","boxscore","TEX","","TBR","W","7","2","","16-5","1","up 5.5","Lewis","Niemann","","2:54","N","49,197","+"
"22","22","Sunday, Apr 29","boxscore","TEX","","TBR","L","2","5","","16-6","1","up 5.5","Price","Holland","Rodney","3:19","N","43,475","-"
"23","23","Monday, Apr 30","boxscore","TEX","@","TOR","W","4","1","","17-6","1","up 6.5","Darvish","Drabek","Nathan","2:59","N","21,945","+"
"24","24","Tuesday, May 1","boxscore","TEX","@","TOR","L-wo","7","8","","17-7","1","up 5.5","Cordero","Adams","","2:56","N","18,774","-"
"25","25","Wednesday, May 2","boxscore","TEX","@","TOR","L","5","11","","17-8","1","up 4.5","Romero","Harrison","","2:45","D","25,123","--"
"26","26","Friday, May 4","boxscore","TEX","@","CLE","L","3","6","","17-9","1","up 4.5","Gomez","Lewis","Perez","2:26","N","16,147","---"
"27","27","Saturday, May 5","boxscore","TEX","@","CLE","W","5","2","11","18-9","1","up 4.5","Ogando","Smith","Nathan","3:12","N","21,307","+"
"28","28","Sunday, May 6","boxscore","TEX","@","CLE","L","2","4","","18-10","1","up 3.5","Jimenez","Darvish","Perez","2:49","D","18,171","-"
"29","29","Monday, May 7","boxscore","TEX","@","BAL","W","14","3","","19-10","1","up 4.0","Harrison","Matusz","","2:35","N","11,938","+"
"30","30","Tuesday, May 8","boxscore","TEX","@","BAL","W","10","3","","20-10","1","up 4.0","Feliz","Arrieta","","2:51","N","11,263","++"
"31","31","Thursday, May 10 (1)","boxscore","TEX","@","BAL","L","5","6","","20-11","1","up 5.0","Chen","Lewis","Johnson","2:23","D","","-"
"32","32","Thursday, May 10 (2)","boxscore","TEX","@","BAL","W","7","3","","21-11","1","up 5.0","Holland","Hunter","","2:44","N","19,250","+"
"33","33","Friday, May 11","boxscore","TEX","","LAA","W","10","3","","22-11","1","up 5.0","Darvish","Wilson","","3:02","N","48,201","++"
"34","34","Saturday, May 12","boxscore","TEX","","LAA","L","2","4","","22-12","1","up 4.0","Carpenter","Harrison","Downs","2:54","D","47,699","-"
"35","35","Sunday, May 13","boxscore","TEX","","LAA","W","13","6","","23-12","1","up 5.0","Feliz","Weaver","","3:27","N","46,669","+"
"36","36","Monday, May 14","boxscore","TEX","","KCR","L","1","3","","23-13","1","up 4.0","Chen","Feldman","Broxton","2:50","N","38,702","-"
"37","37","Tuesday, May 15","boxscore","TEX","","KCR","L","4","7","","23-14","1","up 4.0","Mazzaro","Lewis","","2:41","N","37,210","--"
"38","38","Wednesday, May 16","boxscore","TEX","","OAK","W","4","1","","24-14","1","up 5.0","Darvish","Milone","Nathan","2:35","N","46,370","+"
"39","39","Thursday, May 17","boxscore","TEX","","OAK","L","4","5","10","24-15","1","up 4.0","Cook","Adams","Fuentes","3:30","D","47,182","-"
"40","40","Friday, May 18","boxscore","TEX","@","HOU","W","4","1","","25-15","1","up 5.0","Ross","Rodriguez","Nathan","3:07","N","34,715","+"
"41","41","Saturday, May 19","boxscore","TEX","@","HOU","L","5","6","","25-16","1","up 5.0","Harrell","Holland","Myers","2:58","N","42,673","-"
"42","42","Sunday, May 20","boxscore","TEX","@","HOU","W","6","1","","26-16","1","up 5.0","Lewis","Lyles","","2:52","D","35,873","+"
"43","43","Monday, May 21","boxscore","TEX","@","SEA","L","1","6","","26-17","1","up 4.0","Hernandez","Darvish","","2:49","N","18,672","-"
"44","44","Tuesday, May 22","boxscore","TEX","@","SEA","W","3","1","","27-17","1","up 5.0","Harrison","Noesi","Nathan","2:28","N","15,604","+"
