"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Gio Gonzalez, L (6-5)","5","8","6","6","3","3","1","4.21","24","89","54","31","6","17","7","11","5","0","27","","","-0.281","0.98","-3.5"
"Tyson Ross","2","0","0","0","2","3","0","5.94","7","29","18","8","3","7","2","0","0","0","","0","0","0.012","0.13","1.0"
"Cedrick Bowers","1","1","0","0","1","2","0","4.05","5","19","9","3","2","4","0","2","1","0","","0","0","0.003","0.08","0.5"
