"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Ben Sheets, L (2-7)","7","6","4","4","4","2","1","4.95","31","94","62","42","7","13","13","12","4","0","47","","","-0.133","1.21","-0.7"
"Tyson Ross","1","0","0","0","0","1","0","5.77","3","14","9","7","0","2","2","0","0","0","","0","0","0.006","0.07","0.5"
