"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Vin Mazzaro, L (6-7)","3.2","7","9","7","3","3","3","4.05","22","102","59","34","5","20","6","9","3","0","15","","","-0.430","0.72","-7.1"
"Boof Bonser","4.1","2","0","0","1","5","0","4.73","16","61","43","26","6","11","6","4","0","0","","1","0","0.008","0.04","2.3"
